tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
307,weather,AA-431-MIA-SFO,8:35 am,8:52 am,11:50 am,11:39 am
308,weather,UA-257-JFK-SFO,2:30 pm,7:22 am,6:15 pm,7:10 pm
309,weather,UA-3373-IAD-PHL,8:29 am,7:22 am,9:24 am,7:10 pm
310,weather,AA-649-ORD-SNA,1:30 pm,7:22 am,3:50 pm,7:10 pm
311,weather,CO-1250-MIA-IAH,2:53 pm,7:22 am,4:48 pm,7:10 pm
312,weather,UA-6273-YYC-SFO,7:35 am,7:22 am,9:43 am,7:10 pm
313,weather,UA-858-PVG-SFO,1:45 pm,7:22 am,8:27 am,7:10 pm
314,weather,UA-2704-DTW-PHX,11:15 am,7:22 am,1:40 pm,7:10 pm
315,weather,AA-3063-SLC-LAX,8:20 pm,7:22 am,9:20 pm,7:10 pm
316,weather,UA-2708-EWR-CLT,2:55 pm,7:22 am,4:53 pm,7:10 pm
317,weather,UA-62-IAH-EWR,2:30 pm,7:22 am,7:03 pm,7:10 pm
318,weather,AA-3804-PHL-ORD,2:35 pm,7:22 am,4:05 pm,7:10 pm
319,weather,AA-1917-JFK-MCO,2:55 pm,7:22 am,5:55 pm,7:10 pm
320,weather,AA-2268-PHX-ORD,7:15 am,7:23 am,11:35 am,11:04 am
321,weather,UA-2314-ATL-PHL,2:55 pm,7:22 am,5:00 pm,7:10 pm
322,weather,AA-4277-CVG-JFK,12:10 pm,7:22 am,2:15 pm,7:10 pm
323,weather,AA-2957-DFW-CVG,7:55 am,7:22 am,11:05 am,7:10 pm
324,weather,UA-37-EDI-EWR,9:05 am,7:22 am,11:53 am,7:10 pm
325,weather,AA-789-ORD-DEN,1:05 pm,1:20 pm,2:35 pm,2:49 pm
326,weather,UA-854-SFO-IAH,7:53 am,8:07 am,1:39 pm,1:23 pm
327,weather,AA-415-BOS-ORD,8:35 am,7:22 am,10:40 am,7:10 pm
328,weather,AA-85-JFK-SFO,3:05 pm,7:22 am,6:30 pm,7:10 pm
329,weather,AA-3786-IAH-ORD,4:00 pm,7:22 am,6:40 pm,7:10 pm
330,weather,CO-50-CLE-EWR,2:55 pm,7:22 am,4:49 pm,7:10 pm
331,weather,UA-3099-PHX-PHL,11:55 am,7:22 am,6:17 pm,7:10 pm
332,weather,AA-4198-ORD-CLE,10:40 am,7:22 am,12:55 pm,7:10 pm
333,weather,AA-404-MIA-MCO,6:45 am,6:58 am,7:45 am,7:40 am
334,weather,CO-45-EWR-MIA,4:00 pm,7:22 am,7:05 pm,7:10 pm
335,weather,AA-3809-PHX-LAX,6:00 am,7:22 am,6:40 am,7:10 pm
336,weather,AA-59-JFK-SFO,7:10 am,7:40 am,10:45 am,10:49 am
337,weather,AA-222-LAX-BOS,7:10 am,7:22 am,3:30 pm,7:10 pm
338,airtravelcenter,AA-3859-IAH-ORD,7:10 am,7:16 am,9:40 am,9:22 am
339,airtravelcenter,CO-1586-IAH-MCO,7:00 pm,7:22 am,10:15 pm,7:10 pm
340,airtravelcenter,AA-518-MIA-JFK,6:40 am,6:54 am,9:25 am,9:14 am
341,airtravelcenter,UA-397-JFK-SFO,8:00 am,8:48 am,11:55 am,11:30 am
342,airtravelcenter,UA-3925-IAD-ORF,8:41 am,9:00 am,9:54 am,9:29 am
343,airtravelcenter,AA-1733-ORD-PHX,7:45 pm,7:59 pm,10:30 pm,10:31 pm
344,airtravelcenter,UA-2830-MCO-CLT,3:27 pm,3:50 pm,5:05 pm,5:14 pm
345,airtravelcenter,CO-58-DEN-IAH,11:25 am,7:22 am,2:50 pm,7:10 pm
346,airtravelcenter,AA-1544-SAN-ORD,11:25 am,11:41 am,5:25 pm,4:54 pm
347,airtravelcenter,UA-5487-SFO-MRY,10:39 am,10:53 am,11:19 am,11:11 am
348,airtravelcenter,AA-204-LAX-MCO,11:25 pm,11:29 pm,6:55 am Dec 02,12/2/11 6:35 am
349,airtravelcenter,UA-414-LAX-SFO,6:00 am,6:10 am,7:23 am,7:04 am
350,airtravelcenter,CO-1614-LAX-IAH,12:30 am,7:22 am,5:35 am,7:10 pm
351,airtravelcenter,UA-2726-FLL-PHL,4:00 pm,4:10 pm,6:46 pm,6:25 pm
352,airtravelcenter,CO-52-IAH-LAX,7:35 am,7:22 am,9:21 am,7:10 pm
353,airtravelcenter,CO-1090-BOS-IAH,9:45 am,7:22 am,1:16 pm,7:10 pm
354,airtravelcenter,AA-616-DFW-DTW,9:05 am,10:11 am,12:35 pm,1:11 pm
355,airtravelcenter,UA-3515-IAD-MSP,8:15 am,8:26 am,10:06 am,9:56 am
356,airtravelcenter,AA-3468-CVG-MIA,7:00 am,7:25 am,9:55 am,9:29 am
357,airtravelcenter,AA-484-DFW-MIA,4:15 pm,4:29 pm,7:55 pm,7:37 pm
358,airtravelcenter,AA-1886-BOS-MIA,10:45 am,10:54 am,2:20 pm,1:36 pm
359,airtravelcenter,CO-62-IAH-EWR,2:30 pm,7:22 am,7:03 pm,7:10 pm
360,airtravelcenter,CO-1561-PHX-IAH,8:05 am,7:22 am,11:35 am,7:10 pm
361,airtravelcenter,UA-2314-ATL-PHL,2:55 pm,3:04 pm,5:00 pm,4:43 pm
362,airtravelcenter,AA-446-DFW-PHL,11:50 am,12:13 pm,3:50 pm,4:08 pm
363,airtravelcenter,CO-1023-IAH-DEN,11:40 am,7:22 am,1:17 pm,7:10 pm
364,airtravelcenter,AA-466-IAH-MIA,6:00 am,6:09 am,9:20 am,8:50 am
365,airtravelcenter,UA-3050-PHX-CLT,11:05 am,11:45 am,4:57 pm,5:00 pm
366,airtravelcenter,CO-89-IAH-EWR,6:00 am,7:22 am,10:20 am,7:10 pm
367,airtravelcenter,CO-1088-CLE-IAH,8:40 am,7:22 am,10:54 am,7:10 pm
368,airtravelcenter,AA-1664-MIA-ATL,10:15 am,10:19 am,12:10 pm,11:50 am
369,airtravelcenter,AA-1279-DFW-PHX,1:00 pm,2:03 pm,2:35 pm,3:13 pm
370,airtravelcenter,UA-854-SFO-IAH,7:53 am,8:07 am,1:39 pm,1:23 pm
371,airtravelcenter,UA-382-IAD-LAX,12:30 pm,12:56 pm,3:19 pm,3:09 pm
372,airtravelcenter,AA-4344-ORD-DTW,11:45 am,12:14 pm,2:00 pm,1:55 pm
373,airtravelcenter,UA-257-JFK-SFO,2:30 pm,2:43 pm,6:15 pm,5:22 pm
374,airtravelcenter,UA-2945-PHL-CLT,12:00 pm,12:07 pm,1:45 pm,1:11 pm
375,airtravelcenter,CO-63-EWR-IAH,5:25 pm,7:22 am,8:22 pm,7:10 pm
376,airtravelcenter,CO-47-IAH-LAX,7:10 pm,7:22 am,8:56 pm,7:10 pm
377,airtravelcenter,AA-2050-ORD-MIA,10:40 am,11:06 am,2:45 pm,2:39 pm
378,airtravelcenter,UA-248-PHX-ORD,12:57 pm,1:43 pm,5:15 pm,5:24 pm
379,airtravelcenter,AA-4330-CVG-ORD,3:35 pm,7:22 am,4:00 pm,7:10 pm
380,airtravelcenter,AA-1434-DFW-MCO,7:15 am,7:22 am,10:35 am,10:34 am
381,airtravelcenter,AA-1640-MIA-MCO,6:30 pm,6:47 pm,7:25 pm,7:25 pm
382,airtravelcenter,AA-4307-ORD-DTW,6:45 pm,6:56 pm,9:10 pm,8:38 pm
383,airtravelcenter,AA-3-JFK-LAX,12:00 pm,12:12 pm,3:15 pm,3:04 pm
384,airtravelcenter,CO-1694-LAX-IAH,7:15 pm,7:22 am,12:21 am,7:10 pm
385,airtravelcenter,UA-843-LAX-ORD,1:55 pm,2:04 pm,7:53 pm,7:20 pm
386,airtravelcenter,CO-1193-EWR-MCO,9:15 am,7:22 am,12:18 pm,7:10 pm
387,airtravelcenter,AA-3842-MSP-ORD,6:00 am,6:57 am,7:30 am,7:49 am
388,airtravelcenter,AA-643-MIA-ORD,7:10 am,7:31 am,9:35 am,9:26 am
389,airtravelcenter,AA-1007-MIA-PHX,4:55 pm,5:09 pm,8:05 pm,7:43 pm
390,airtravelcenter,AA-2525-DFW-MIA,7:25 am,7:39 am,11:10 am,10:43 am
391,airtravelcenter,UA-2906-PHL-MCO,3:50 pm,4:44 pm,6:23 pm,6:28 pm
392,airtravelcenter,UA-938-DEN-ORD,4:16 pm,4:37 pm,7:35 pm,7:23 pm
393,airtravelcenter,AA-1221-MCO-ORD,8:00 pm,8:23 pm,9:45 pm,9:47 pm
394,airtravelcenter,CO-16-LAX-EWR,10:25 am,7:22 am,6:44 pm,7:10 pm
395,airtravelcenter,UA-2515-DFW-CLT,7:05 am,7:30 am,10:31 am,10:43 am
396,airtravelcenter,AA-400-DFW-JFK,10:40 am,11:02 am,2:59 pm,2:58 pm
397,airtravelcenter,UA-664-ORD-PHL,1:33 pm,1:48 pm,4:31 pm,4:20 pm
398,airtravelcenter,AA-3756-ORD-SLC,12:15 pm,12:42 pm,2:45 pm,2:50 pm
399,airtravelcenter,UA-37-EWR-MCO,1:29 pm,7:22 am,4:17 pm,7:10 pm
400,airtravelcenter,AA-1522-SFO-ORD,11:55 pm,12:11 am,5:50 am,5:52 am
401,airtravelcenter,UA-233-LAX-JFK,4:25 pm,4:28 pm,12:29 am,12/2/11 12:01 am
402,airtravelcenter,AA-3823-LAX-DEN,9:00 pm,9:06 pm,12:15 am,11:49 pm
403,airtravelcenter,AA-2312-DFW-DTW,8:25 pm,8:29 pm,11:50 pm,11:35 pm
404,airtravelcenter,AA-1165-JFK-MIA,6:59 am,7:23 am,10:34 am,9:45 am
405,airtravelcenter,AA-431-MIA-SFO,8:35 am,8:52 am,11:50 am,11:33 am
406,airtravelcenter,UA-3373-IAD-PHL,8:29 am,8:37 am,9:24 am,9:13 am
407,airtravelcenter,AA-649-ORD-SNA,1:30 pm,1:41 pm,3:50 pm,3:29 pm
408,airtravelcenter,CO-1250-MIA-IAH,2:53 pm,7:22 am,4:48 pm,7:10 pm
409,airtravelcenter,UA-6273-YYC-SFO,7:35 am,7:41 am,9:43 am,8:33 am
410,airtravelcenter,UA-828-SFO-ORD,11:08 pm,7:22 am,5:11 am,7:10 pm
411,airtravelcenter,CO-4888-IAH-DAL,5:30 pm,5:38 pm,6:40 pm,6:19 pm
412,airtravelcenter,UA-858-PVG-SFO,1:45 pm,1:50 pm (+8:00),8:27 am,7:50 am
413,airtravelcenter,UA-2704-DTW-PHX,11:15 am,11:47 am,1:40 pm,1:52 pm
414,airtravelcenter,AA-3063-SLC-LAX,8:20 pm,8:40 pm,9:20 pm,9:12 pm
415,airtravelcenter,UA-2708-EWR-CLT,2:55 pm,3:04 pm,4:53 pm,4:22 pm
416,airtravelcenter,UA-62-IAH-EWR,2:30 pm,7:22 am,7:03 pm,7:10 pm
417,airtravelcenter,UA-1500-IAH-GUA,8:55 am,7:22 am,11:45 am,7:10 pm
418,airtravelcenter,AA-3804-PHL-ORD,2:35 pm,2:44 pm,4:05 pm,3:36 pm
419,airtravelcenter,AA-1917-JFK-MCO,2:55 pm,3:28 pm,5:55 pm,5:39 pm
420,airtravelcenter,AA-2268-PHX-ORD,7:15 am,7:22 am,11:35 am,11:04 am
421,airtravelcenter,AA-4277-CVG-JFK,12:10 pm,12:11 pm,2:15 pm,1:42 pm
422,airtravelcenter,AA-2957-DFW-CVG,7:55 am,8:04 am,11:05 am,10:58 am
423,airtravelcenter,UA-37-EDI-EWR,9:05 am,7:22 am,11:53 am,7:10 pm
424,airtravelcenter,AA-789-ORD-DEN,1:05 pm,1:20 pm,2:35 pm,2:49 pm
425,airtravelcenter,AA-415-BOS-ORD,8:35 am,8:55 am,10:40 am,10:12 am
426,airtravelcenter,AA-85-JFK-SFO,3:05 pm,3:38 pm,6:30 pm,6:30 pm
427,airtravelcenter,AA-3979-CVG-ORD,7:30 am,8:04 am,8:00 am,7:59 am
428,airtravelcenter,AA-3786-IAH-ORD,4:00 pm,4:12 pm,6:40 pm,6:11 pm
429,airtravelcenter,AA-271-MIA-LAX,11:35 am,11:52 am,2:25 pm,2:21 pm
430,airtravelcenter,CO-50-CLE-EWR,2:55 pm,7:22 am,4:49 pm,7:10 pm
431,airtravelcenter,UA-3099-PHX-PHL,11:55 am,11:55 am,6:17 pm,5:34 pm
432,airtravelcenter,AA-4198-ORD-CLE,10:40 am,10:55 am,12:55 pm,12:37 pm
433,airtravelcenter,AA-404-MIA-MCO,6:45 am,6:58 am,7:45 am,7:37 am
434,airtravelcenter,CO-45-EWR-MIA,4:00 pm,7:22 am,7:05 pm,7:10 pm
435,airtravelcenter,AA-3809-PHX-LAX,6:00 am,6:11 am,6:40 am,6:15 am
436,airtravelcenter,AA-59-JFK-SFO,7:10 am,7:40 am,10:45 am,10:52 am
437,airtravelcenter,AA-222-LAX-BOS,7:10 am,7:32 am,3:30 pm,3:12 pm
438,flightview,AA-3859-IAH-ORD,7:10 am,7:16 am,9:40 am,9:22 am
439,flightview,CO-1586-IAH-MCO,7:00 pm,7:42 pm,10:15 pm,10:29 pm
440,flightview,AA-518-MIA-JFK,6:40 am,6:54 am,9:25 am,9:28 am
441,flightview,UA-397-JFK-SFO,8:00 am,8:49 am,11:55 am,11:58 am
442,flightview,UA-3925-IAD-ORF,8:41 am,9:01 am,9:54 am,9:43 am
443,flightview,AA-1733-ORD-PHX,7:45 pm,7:59 pm,10:30 pm,7:10 pm
444,flightview,AA-3-JFK-LAX,12:00 pm,12:12 pm,3:15 pm,3:16 pm
445,flightview,UA-2830-MCO-CLT,3:27 pm,3:50 pm,5:05 pm,5:17 pm
446,flightview,CO-58-DEN-IAH,11:25 am,12:37 pm,2:50 pm,3:31 pm
447,flightview,UA-5487-SFO-MRY,10:39 am,10:53 am,11:19 am,11:21 am
448,flightview,AA-204-LAX-MCO,11:25 pm,7:22 am,6:55 am Dec 02,7:10 pm
449,flightview,UA-414-LAX-SFO,6:00 am,6:10 am,7:23 am,7:17 am
450,flightview,CO-1614-LAX-IAH,12:30 am,12:58 am,5:35 am,5:26 am
451,flightview,UA-2726-FLL-PHL,4:00 pm,4:10 pm,6:46 pm,6:25 pm
452,flightview,CO-52-IAH-LAX,7:35 am,7:56 am,9:21 am,9:09 am
453,flightview,CO-1090-BOS-IAH,9:45 am,10:35 am,1:16 pm,1:19 pm
454,flightview,AA-616-DFW-DTW,9:05 am,10:11 am,12:35 pm,1:18 pm
455,flightview,UA-3515-IAD-MSP,8:15 am,8:26 am,10:06 am,9:56 am
456,flightview,AA-3468-CVG-MIA,7:00 am,7:25 am,9:55 am,9:45 am
457,flightview,AA-484-DFW-MIA,4:15 pm,4:30 pm,7:55 pm,7:39 pm
458,flightview,AA-1886-BOS-MIA,10:45 am,10:55 am,2:20 pm,1:40 pm
459,flightview,CO-62-IAH-EWR,2:30 pm,2:59 pm,7:03 pm,7:10 pm
460,flightview,CO-1561-PHX-IAH,8:05 am,8:18 am,11:35 am,11:32 am
461,flightview,UA-2314-ATL-PHL,2:55 pm,3:04 pm,5:00 pm,5:00 pm
462,flightview,AA-446-DFW-PHL,11:50 am,12:13 pm,3:50 pm,4:09 pm
463,flightview,CO-1023-IAH-DEN,11:40 am,12:06 pm,1:17 pm,1:14 pm
464,flightview,AA-466-IAH-MIA,6:00 am,6:09 am,9:20 am,9:05 am
465,flightview,UA-3050-PHX-CLT,11:05 am,11:45 am,4:57 pm,5:03 pm
466,flightview,CO-89-IAH-EWR,6:00 am,6:17 am,10:20 am,10:27 am
467,flightview,CO-1088-CLE-IAH,8:40 am,9:01 am,10:54 am,10:56 am
468,flightview,AA-1664-MIA-ATL,10:15 am,10:19 am,12:10 pm,11:50 am
469,flightview,AA-1279-DFW-PHX,1:00 pm,2:04 pm,2:35 pm,3:19 pm
470,flightview,UA-854-SFO-IAH,7:53 am,8:07 am,1:39 pm,1:30 pm
471,flightview,UA-382-IAD-LAX,12:30 pm,12:56 pm,3:19 pm,3:21 pm
472,flightview,AA-4344-ORD-DTW,11:45 am,12:14 pm,2:00 pm,2:01 pm
473,flightview,UA-257-JFK-SFO,2:30 pm,2:43 pm,6:15 pm,5:42 pm
474,flightview,UA-2945-PHL-CLT,12:00 pm,12:08 pm,1:45 pm,1:14 pm
475,flightview,CO-63-EWR-IAH,5:25 pm,5:38 pm,8:22 pm,8:03 pm
476,flightview,CO-47-IAH-LAX,7:10 pm,8:36 pm,8:56 pm,9:38 pm
477,flightview,AA-2050-ORD-MIA,10:40 am,11:06 am,2:45 pm,2:46 pm
478,flightview,UA-248-PHX-ORD,12:57 pm,1:43 pm,5:15 pm,5:34 pm
479,flightview,AA-4330-CVG-ORD,3:35 pm,3:36 pm,4:00 pm,3:25 pm
480,flightview,AA-1434-DFW-MCO,7:15 am,7:22 am,10:35 am,10:29 am
481,flightview,AA-1640-MIA-MCO,6:30 pm,7:22 am,7:25 pm,7:10 pm
482,flightview,AA-4307-ORD-DTW,6:45 pm,6:56 pm,9:10 pm,8:43 pm
483,flightview,CO-1694-LAX-IAH,7:15 pm,7:22 am,12:21 am,7:10 pm
484,flightview,UA-843-LAX-ORD,1:55 pm,2:38 pm,7:53 pm,7:58 pm
485,flightview,CO-1193-EWR-MCO,9:15 am,9:58 am,12:18 pm,12:09 pm
486,flightview,AA-3842-MSP-ORD,6:00 am,6:57 am,7:30 am,7:51 am
487,flightview,AA-643-MIA-ORD,7:10 am,7:31 am,9:35 am,9:29 am
488,flightview,AA-1007-MIA-PHX,4:55 pm,5:09 pm,8:05 pm,7:53 pm
489,flightview,UA-2906-PHL-MCO,3:50 pm,4:46 pm,6:23 pm,6:35 pm
490,flightview,UA-938-DEN-ORD,4:16 pm,4:37 pm,7:35 pm,7:36 pm
491,flightview,AA-1221-MCO-ORD,8:00 pm,8:23 pm,9:45 pm,9:49 pm
492,flightview,CO-16-LAX-EWR,10:25 am,10:37 am,6:44 pm,6:34 pm
493,flightview,UA-2515-DFW-CLT,7:05 am,7:31 am,10:31 am,10:45 am
494,flightview,AA-400-DFW-JFK,10:40 am,11:02 am,2:59 pm,3:04 pm
495,flightview,UA-664-ORD-PHL,1:33 pm,1:48 pm,4:31 pm,4:23 pm
496,flightview,AA-3756-ORD-SLC,12:15 pm,12:42 pm,2:45 pm,2:52 pm
497,flightview,UA-37-EWR-MCO,1:29 pm,2:01 pm,4:17 pm,4:17 pm
498,flightview,AA-1522-SFO-ORD,11:55 pm,7:22 am,5:50 am,7:10 pm
499,flightview,UA-233-LAX-JFK,4:25 pm,7:22 am,12:29 am,7:10 pm
500,flightview,AA-3823-LAX-DEN,9:00 pm,7:22 am,12:15 am,7:10 pm
501,flightview,AA-2312-DFW-DTW,8:25 pm,7:22 am,11:50 pm,7:10 pm
502,flightview,AA-1165-JFK-MIA,6:59 am,7:23 am,10:34 am,10:04 am
503,flightview,AA-431-MIA-SFO,8:35 am,8:52 am,11:50 am,11:44 am
504,flightview,UA-3373-IAD-PHL,8:29 am,8:37 am,9:24 am,9:13 am
505,flightview,AA-649-ORD-SNA,1:30 pm,7:22 am,3:50 pm,7:10 pm
506,flightview,CO-1250-MIA-IAH,2:53 pm,3:17 pm,4:48 pm,4:59 pm
507,flightview,UA-6273-YYC-SFO,7:35 am,7:41 am,9:43 am,8:45 am
508,flightview,UA-828-SFO-ORD,11:08 pm,7:22 am,5:11 am,7:10 pm
509,flightview,CO-4888-IAH-DAL,5:30 pm,7:22 am,6:40 pm,7:10 pm
510,flightview,UA-858-PVG-SFO,1:45 pm,1:45 pm,8:27 am,8:02 am
511,flightview,UA-2704-DTW-PHX,11:15 am,11:47 am,1:40 pm,2:02 pm
512,flightview,AA-3063-SLC-LAX,8:20 pm,8:40 pm,9:20 pm,9:11 pm
513,flightview,UA-2708-EWR-CLT,2:55 pm,3:04 pm,4:53 pm,4:24 pm
514,flightview,UA-62-IAH-EWR,2:30 pm,2:59 pm,7:03 pm,7:10 pm
515,flightview,UA-1500-IAH-GUA,8:55 am,9:43 am,11:45 am,12:12 pm
516,flightview,AA-3804-PHL-ORD,2:35 pm,2:44 pm,4:05 pm,3:36 pm
517,flightview,AA-1917-JFK-MCO,2:55 pm,3:28 pm,5:55 pm,5:34 pm
518,flightview,AA-2268-PHX-ORD,7:15 am,7:23 am,11:35 am,11:07 am
519,flightview,AA-4277-CVG-JFK,12:10 pm,12:11 pm,2:15 pm,1:43 pm
520,flightview,AA-2957-DFW-CVG,7:55 am,8:05 am,11:05 am,11:00 am
521,flightview,UA-37-EDI-EWR,9:05 am,9:05 am,11:53 am,12:09 pm
522,flightview,AA-789-ORD-DEN,1:05 pm,1:20 pm,2:35 pm,3:01 pm
523,flightview,AA-415-BOS-ORD,8:35 am,8:56 am,10:40 am,10:10 am
524,flightview,AA-85-JFK-SFO,3:05 pm,3:38 pm,6:30 pm,6:43 pm
525,flightview,AA-3979-CVG-ORD,7:30 am,8:04 am,8:00 am,7:57 am
526,flightview,AA-1544-SAN-ORD,11:25 am,11:41 am,5:25 pm,4:56 pm
527,flightview,AA-3786-IAH-ORD,4:00 pm,4:12 pm,6:40 pm,6:09 pm
528,flightview,AA-271-MIA-LAX,11:35 am,11:52 am,2:25 pm,2:27 pm
529,flightview,AA-2525-DFW-MIA,7:25 am,7:40 am,11:10 am,11:06 am
530,flightview,CO-50-CLE-EWR,2:55 pm,4:02 pm,4:49 pm,5:26 pm
531,flightview,UA-3099-PHX-PHL,11:55 am,11:55 am,6:17 pm,6:17 pm
532,flightview,AA-4198-ORD-CLE,10:40 am,10:55 am,12:55 pm,12:48 pm
533,flightview,AA-404-MIA-MCO,6:45 am,6:58 am,7:45 am,7:32 am
534,flightview,CO-45-EWR-MIA,4:00 pm,4:15 pm,7:05 pm,6:36 pm
535,flightview,AA-3809-PHX-LAX,6:00 am,6:11 am,6:40 am,6:19 am
536,flightview,AA-59-JFK-SFO,7:10 am,7:40 am,10:45 am,11:12 am
537,flightview,AA-222-LAX-BOS,7:10 am,7:32 am,3:30 pm,3:14 pm
538,flightstats,AA-3859-IAH-ORD,7:10 am,7:16 am,9:40 am,9:32 am
539,flightstats,CO-1586-IAH-MCO,7:00 pm,7:14 pm,10:15 pm,10:29 pm
540,flightstats,AA-518-MIA-JFK,6:40 am,6:54 am,9:25 am,9:28 am
541,flightstats,UA-397-JFK-SFO,8:00 am,8:29 am,11:55 am,11:58 am
542,flightstats,UA-3925-IAD-ORF,8:41 am,8:42 am,9:54 am,9:43 am
543,flightstats,AA-1733-ORD-PHX,7:45 pm,7:58 pm,10:30 pm,10:30 pm (Estimated)
544,flightstats,AA-4344-ORD-DTW,11:45 am,12:13 pm,2:00 pm,2:10 pm
545,flightstats,AA-1640-MIA-MCO,6:30 pm,6:47 pm (Estimated runway),7:25 pm,7:25 pm (Estimated runway)
546,flightstats,UA-2830-MCO-CLT,3:27 pm,3:28 pm,5:05 pm,5:17 pm
547,flightstats,CO-58-DEN-IAH,11:25 am,11:32 am,2:50 pm,3:31 pm
548,flightstats,AA-204-LAX-MCO,11:25 pm,11:29 pm (Estimated runway),6:55 am Dec 02,6:35 am (Estimated runway)
549,flightstats,UA-414-LAX-SFO,6:00 am,5:56 am,7:23 am,7:17 am
550,flightstats,CO-1614-LAX-IAH,12:30 am,12:41 am,5:35 am,5:26 am
551,flightstats,UA-2726-FLL-PHL,4:00 pm,3:58 pm,6:46 pm,6:28 pm
552,flightstats,CO-52-IAH-LAX,7:35 am,7:29 am,9:21 am,9:14 am
553,flightstats,CO-1090-BOS-IAH,9:45 am,10:19 am,1:16 pm,1:19 pm
554,flightstats,AA-3468-CVG-MIA,7:00 am,7:25 am,9:55 am,9:45 am
555,flightstats,UA-3515-IAD-MSP,8:15 am,8:12 am,10:06 am,9:56 am
556,flightstats,AA-484-DFW-MIA,4:15 pm,4:29 pm,7:55 pm,7:39 pm
557,flightstats,AA-616-DFW-DTW,9:05 am,10:10 am,12:35 pm,1:27 pm
558,flightstats,CO-62-IAH-EWR,2:30 pm,2:48 pm,7:03 pm,7:10 pm
559,flightstats,CO-63-EWR-IAH,5:25 pm,5:22 pm,8:22 pm,8:03 pm
560,flightstats,AA-446-DFW-PHL,11:50 am,12:12 pm,3:50 pm,4:09 pm
561,flightstats,CO-1023-IAH-DEN,11:40 am,11:56 am,1:17 pm,1:14 pm
562,flightstats,AA-466-IAH-MIA,6:00 am,6:08 am,9:20 am,9:05 am
563,flightstats,UA-3050-PHX-CLT,11:05 am,11:30 am,4:57 pm,5:05 pm
564,flightstats,CO-89-IAH-EWR,6:00 am,6:02 am,10:20 am,10:27 am
565,flightstats,CO-1088-CLE-IAH,8:40 am,8:40 am,10:54 am,10:56 am
566,flightstats,AA-2957-DFW-CVG,7:55 am,8:04 am,11:05 am,11:01 am
567,flightstats,AA-1664-MIA-ATL,10:15 am,10:18 am,12:10 pm,11:56 am
568,flightstats,AA-3979-CVG-ORD,7:30 am,8:04 am,8:00 am,8:06 am
569,flightstats,AA-1279-DFW-PHX,1:00 pm,2:04 pm,2:35 pm,3:20 pm (runway)
570,flightstats,AA-404-MIA-MCO,6:45 am,6:57 am,7:45 am,7:40 am
571,flightstats,AA-3756-ORD-SLC,12:15 pm,12:41 pm,2:45 pm,2:50 pm
572,flightstats,UA-382-IAD-LAX,12:30 pm,12:35 pm,3:19 pm,3:21 pm
573,flightstats,UA-2945-PHL-CLT,12:00 pm,11:51 am,1:45 pm,1:15 pm
574,flightstats,CO-47-IAH-LAX,7:10 pm,8:25 pm,8:56 pm,9:52 pm (Estimated)
575,flightstats,AA-271-MIA-LAX,11:35 am,11:52 am,2:25 pm,2:27 pm
576,flightstats,AA-2050-ORD-MIA,10:40 am,11:05 am,2:45 pm,2:46 pm
577,flightstats,UA-248-PHX-ORD,12:57 pm,1:32 pm,5:15 pm,5:34 pm
578,flightstats,AA-4330-CVG-ORD,3:35 pm,3:36 pm,4:00 pm,3:33 pm
579,flightstats,AA-1434-DFW-MCO,7:15 am,7:21 am,10:35 am,10:36 am
580,flightstats,CO-1561-PHX-IAH,8:05 am,8:00 am,11:35 am,11:32 am
581,flightstats,AA-4307-ORD-DTW,6:45 pm,6:55 pm,9:10 pm,8:53 pm
582,flightstats,AA-3-JFK-LAX,12:00 pm,12:11 pm,3:15 pm,3:16 pm
583,flightstats,CO-1694-LAX-IAH,7:15 pm,7:15 pm (Estimated),12:21 am,12:21 am (Estimated)
584,flightstats,UA-843-LAX-ORD,1:55 pm,2:10 pm,7:53 pm,7:58 pm
585,flightstats,CO-1193-EWR-MCO,9:15 am,9:14 am,12:18 pm,12:09 pm
586,flightstats,AA-3842-MSP-ORD,6:00 am,6:56 am,7:30 am,7:51 am
587,flightstats,AA-643-MIA-ORD,7:10 am,7:30 am,9:35 am,9:31 am
588,flightstats,AA-1007-MIA-PHX,4:55 pm,5:08 pm,8:05 pm,7:55 pm
589,flightstats,AA-2525-DFW-MIA,7:25 am,7:39 am,11:10 am,11:06 am
590,flightstats,UA-2906-PHL-MCO,3:50 pm,4:28 pm,6:23 pm,6:38 pm
591,flightstats,UA-938-DEN-ORD,4:16 pm,4:15 pm,7:35 pm,7:36 pm
592,flightstats,AA-1221-MCO-ORD,8:00 pm,8:23 pm,9:45 pm,9:53 pm
593,flightstats,CO-16-LAX-EWR,10:25 am,10:20 am,6:44 pm,6:34 pm
594,flightstats,UA-2515-DFW-CLT,7:05 am,7:07 am,10:31 am,10:47 am
595,flightstats,AA-400-DFW-JFK,10:40 am,11:01 am,2:59 pm,3:04 pm
596,flightstats,UA-664-ORD-PHL,1:33 pm,1:31 pm,4:31 pm,4:23 pm
597,flightstats,UA-37-EWR-MCO,1:29 pm,1:48 pm,4:17 pm,4:17 pm
598,flightstats,AA-1522-SFO-ORD,11:55 pm,12:10 am (Estimated runway),5:50 am,5:42 am (Estimated runway)
599,flightstats,UA-233-LAX-JFK,4:25 pm,4:28 pm (Estimated runway),12:29 am,12:01 am (Estimated runway)
