index,provider_number,name,address_1,address_2,address_3,city,state,zip,county,phone,type,owner,emergency_service,condition,measure_code,measure_name,score,sample,state_average
171.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100.0,6.0,al_ami-2
172.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),50.0,2.0,al_ami-3
173.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100.0,2.0,al_ami-4
174.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,83.0,6.0,al_ami-5
175.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,100.0,0.0,al_ami-7a
176.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,100.0,0.0,al_ami-8a
177.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,93.0,55.0,al_hf-1
178.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-x,heart failure patients given an evaluation of left ventricular systolic (lvs) function,84.0,80.0,al_hf-2
179.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),78.0,27.0,al_hf-3
180.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100.0,10.0,al_hf-4
181.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,87.0,128.0,al_pn-2
182.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,94.0,115.0,al_pn-3b
183.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,xl,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,94.0,65.0,al_pn-4
184.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97.0,158.0,al_pn-5c
185.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),93.0,133.0,al_pn-6
186.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,90.0,101.0,al_pn-7
187.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,86.0,14.0,al_scip-card-2
188.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,95.0,66.0,al_scip-inf-1
189.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,91.0,64.0,al_scip-inf-2
190.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100.0,63.0,al_scip-inf-3
191.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inx-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,100.0,0.0,al_scip-inf-4
192.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100.0,155.0,al_scip-inf-6
193.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,86.0,56.0,al_scip-vte-1
194.0,10010,marshall medical center north,8000 alabama highway 69,,,guntersville,al,35976,marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,84.0,56.0,al_scix-vte-2
195.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,99.0,240.0,al_ami-1
196.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,96.0,295.0,al_ami-2
197.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91.0,70.0,al_ami-3
198.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100.0,131.0,al_ami-4
199.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,99.0,288.0,al_ami-5
200.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,100.0,0.0,al_ami-7a
201.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,85.0,48.0,al_ami-8a
202.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-1,heart failure patients given discharge instructions,94.0,316.0,al_hf-1
203.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,98.0,372.0,al_hf-2
204.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),98.0,130.0,al_hf-3
205.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100.0,69.0,al_hf-4
206.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,87.0,125.0,al_pn-2
207.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,96.0,131.0,al_pn-3b
208.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100.0,69.0,al_pn-4
209.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,5.0,135.0,al_pn-5c
210.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),91.0,112.0,al_pn-6
211.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,85.0,89.0,al_pn-7
212.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,83.0,125.0,al_scip-card-2
213.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,97.0,461.0,al_scip-inf-1
214.0,x00xx,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98.0,473.0,al_sxip-inf-2
215.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),81.0,442.0,al_scip-inf-3
216.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,60.0,127.0,al_scip-inf-4
217.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100.0,601.0,al_scip-inf-6
218.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,89.0,229.0,al_scip-vte-1
219.0,10011,st vincents east,50 medical park east drive,,,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,83.0,224.0,al_scip-vte-2
220.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,100.0,46.0,al_ami-1
221.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,95.0,39.0,al_ami-2
222.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91.0,11.0,al_ami-3
223.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100.0,14.0,al_ami-4
224.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,95.0,41.0,al_ami-5
225.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,100.0,1.0,al_ami-7a
226.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,40.0,5.0,al_ami-8a
227.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-1,heart failure patients given discharge instructions,89.0,76.0,al_hf-1
228.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100.0,94.0,al_hf-2
229.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,ax,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),94.0,36.0,al_hf-3
230.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100.0,15.0,al_hf-4
231.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,97.0,69.0,al_pn-2
232.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,93.0,91.0,al_pn-3b
233.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100.0,37.0,al_pn-4
234.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,99.0,88.0,al_pn-5c
235.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),88.0,82.0,al_pn-6
236.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,98.0,56.0,al_pn-7
237.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100.0,16.0,al_scip-card-2
238.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,9.0,139.0,al_scip-inf-1
239.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100.0,147.0,al_scip-inf-2
240.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),98.0,136.0,al_scip-inf-3
241.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,100.0,0.0,al_scip-inf-4
242.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100.0,179.0,al_scip-inf-6
243.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,97.0,90.0,al_scip-vte-1
244.0,10012,dekalb regional medical center,200 med center drive,,,fort payne,al,35968,de kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,97.0,90.0,al_scip-vte-2
245.0,x00x5,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,100.0,0.0,ax_ami-1
246.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100.0,0.0,al_ami-2
247.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100.0,0.0,al_ami-3
248.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100.0,0.0,al_ami-4
249.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,100.0,0.0,xl_xmi-5
250.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,100.0,0.0,al_ami-7a
251.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,100.0,0.0,al_ami-8a
252.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,heart failure,hf-1,heart failure patients given discharge instructions,100.0,79.0,al_hf-1
253.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,89.0,91.0,al_hf-2
254.0,1xx15,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),88.0,25.0,al_hf-3
255.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,88.0,17.0,al_hf-4
256.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,92.0,25.0,al_pn-2
257.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,6.0,24.0,al_pn-3b
258.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100.0,6.0,al_pn-4
259.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96.0,24.0,al_pn-5c
260.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),100.0,26.0,al_pn-6
261.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,92.0,24.0,al_pn-7
262.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100.0,58.0,al_scip-card-2
263.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,86.0,14.0,al_scip-inf-1
264.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93.0,14.0,al_scip-inf-2
265.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,surgical infection prevention,scxp-xnf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),86.0,14.0,al_scip-inf-3
266.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,100.0,0.0,al_scip-inf-4
267.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100.0,15.0,al_scip-inf-6
268.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,90.0,10.0,al_scip-vte-1
269.0,10015,southwest alabama medical center,33700 highway 43,,,thomasville,al,36784,clarke,3346366221,acute care hospitals,government - federal,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,90.0,10.0,al_scip-vte-2
270.0,10016,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,99.0,179.0,al_axi-1
271.0,10016,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,97.0,208.0,al_ami-2
272.0,10016,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100.0,30.0,al_ami-3
273.0,10016,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100.0,98.0,al_ami-4
274.0,1xx16,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,97.0,169.0,al_ami-5
275.0,10016,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,100.0,0.0,al_ami-7a
276.0,10016,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,83.0,36.0,al_ami-8a
277.0,10016,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-1,heart failure patients given discharge instructions,86.0,210.0,al_hf-1
278.0,10016,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100.0,246.0,al_hf-2
279.0,10016,shelby baptist medical center,1000 first street north,,,alabaster,xl,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),97.0,71.0,al_hf-3
280.0,10016,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100.0,48.0,al_hf-4
281.0,10016,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,97.0,235.0,al_pn-2
282.0,10016,shelby baptist medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100.0,110.0,al_pn-3b
