index,provider_number,name,address_1,address_2,address_3,city,state,zip,county,phone,type,owner,emergency_service,condition,measure_code,measure_name,score,sample,state_average
187,10010,Marshall Medical Center North,8000 alabama highway 69,empty,empty,Guntersville,al,35976,Marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,86.0,14.0,al_scip-card-2
188,10010,Marshall Medical Center North,8000 alabama highway 69,empty,empty,Guntersville,al,35976,Marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,95.0,66.0,al_scip-inf-1
189,10010,Marshall Medical Center North,8000 alabama highway 69,empty,empty,Guntersville,al,35976,Marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,91.0,64.0,al_scip-inf-2
190,10010,Marshall Medical Center North,8000 alabama highway 69,empty,empty,Guntersville,al,35976,Marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100.0,63.0,al_scip-inf-3
191,10010,Marshall Medical Center North,8000 alabama highway 69,empty,empty,Guntersville,al,35976,Marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inx-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,96.0,0.0,al_scip-inf-4
192,10010,Marshall Medical Center North,8000 alabama highway 69,empty,empty,Guntersville,al,35976,Marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100.0,155.0,al_scip-inf-6
193,10010,Marshall Medical Center North,8000 alabama highway 69,empty,empty,Guntersville,al,35976,Marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,86.0,56.0,al_scip-vte-1
194,10010,Marshall Medical Center North,8000 alabama highway 69,empty,empty,Guntersville,al,35976,Marshall,2565718000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,84.0,56.0,al_scix-vte-2
195,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,99.0,240.0,al_ami-1
196,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,96.0,295.0,al_ami-2
197,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,00323,Jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91.0,70.0,al_ami-3
198,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100.0,131.0,al_ami-4
199,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,99.0,288.0,al_ami-5
200,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jefferson,2058383122,acute care hosxitals,voluntary non-profit - private,yes,heaxt attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,96.0,0.0,al_ami-7a
201,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,85.0,48.0,al_ami-8a
202,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-1,heart failure patients given discharge instructions,94.0,316.0,al_hf-1
203,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,98.0,372.0,al_hf-2
204,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),98.0,130.0,al_hf-3
205,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100.0,69.0,al_hf-4
206,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,87.0,125.0,al_pn-2
207,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,96.0,131.0,al_pn-3b
208,10011,St Vincents East,50 medical park east drive,empty,empty,Birmixgham,al,35235,Jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100.0,69.0,al_pn-4
209,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,5.0,135.0,al_pn-5c
210,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),91.0,112.0,al_pn-6
211,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-7,pneumoniaxpatientsxassessedxandxgivenxinfluenzaxvaccination,85.0,89.0,al_pn-7
212,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,83.0,125.0,al_scip-card-2
213,10011,St Vincents East,50 medical park east drive,empty,empty,Bxrmxngham,al,35235,Jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,97.0,461.0,al_scip-inf-1
214,x00xx,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jefferson,2058383122,acutx carx hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98.0,473.0,al_sxip-inf-2
215,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),81.0,442.0,al_scip-inf-3
216,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,60.0,127.0,al_scip-inf-4
217,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jeffersxn,2058383122,acute care hospitals,volunxary non-profix - privaxe,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100.0,601.0,al_scip-inf-6
218,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jefferson,20588122,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,89.0,229.0,al_scip-vte-1
219,10011,St Vincents East,50 medical park east drive,empty,empty,Birmingham,al,35235,Jefferson,2058383122,acute care hospitals,voluntary nonxprofit x private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,83.0,224.0,al_scip-vte-2
220,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,De Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-1,heartxattackxpatientsxgivenxaspirinxatxarrival,100.0,46.0,al_ami-1
221,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,De Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,95.0,39.0,al_ami-2
222,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,Dx Kalb,2568453150,acute care hospitals,voluntaryxnon-profitx-xchurch,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91.0,11.0,al_ami-3
223,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,De Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100.0,14.0,al_ami-4
224,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,Xe Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,95.0,41.0,al_ami-5
225,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,De Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,100.0,1.0,al_ami-7a
226,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,De Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,hexrt attxck,ami-8a,heart attack patients given pci within 90 minutes of arrival,40.0,5.0,al_ami-8a
227,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,De Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-1,heart failure patients given discharge instructions,89.0,76.0,al_hf-1
228,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,Dx Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100.0,94.0,al_hf-2
229,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payxe,al,35968,De Kalb,256845350,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),94.0,36.0,al_hf-3
230,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,De Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,heart faxlure,hf-4,heart failure patients given smoking cessation advice/counseling,100.0,15.0,al_hf-4
231,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,De Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,97.0,69.0,al_pn-2
232,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,De Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,93.0,91.0,al_pn-3b
233,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,03598,De Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100.0,37.0,al_pn-4
234,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,De Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,99.0,88.0,al_pn-5c
235,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,De Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),88.0,82.0,al_pn-6
236,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,De Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,98.0,56.0,al_pn-7
237,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,De Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,suxgical infection pxevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100.0,16.0,al_scip-card-2
238,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,De Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,9.0,139.0,al_scip-inf-1
239,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,Xe Kalb,2568453150,acute care hospitals,voxuntary non-profit - church,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,96.0,147.0,al_scip-inf-2
240,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,De Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,surgxcal infectxon preventxon,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),98.0,136.0,al_scip-inf-3
241,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,De Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,96.0,0.0,al_scip-inf-4
242,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,De Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100.0,179.0,al_scip-inf-6
243,10012,Dekalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,De Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,97.0,90.0,al_scip-vte-1
244,10012,Dexalb Regional Medical Center,200 med center drive,empty,empty,Fort Payne,al,35968,De Kalb,2568453150,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,97.0,90.0,al_scip-vte-2
245,x00x5,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Clarke,3346366221,acute care hospitals,government - federal,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,96.0,0.0,ax_ami-1
246,10015,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Clarke,3346366221,acute care hospitals,government - federal,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,96.0,0.0,al_ami-2
247,10015,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Clarke,3346366221,acute care hospitals,government - federal,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96.0,0.0,al_ami-3
248,10015,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Clarke,4666221,acute care hospitals,governxent - federal,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,96.0,0.0,al_ami-4
249,10015,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Clarke,3346366221,acute care hospitals,government - federal,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,96.0,0.0,xl_xmi-5
250,10015,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Clarke,3346366221,acute care hospitals,government - federal,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,96.0,0.0,al_ami-7a
251,10015,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Clarke,3346366221,acute care hospitals,government - federal,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,96.0,0.0,al_ami-8a
252,10015,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Clarke,3346366221,acute care hospitals,government - federal,yes,heart failure,hf-1,heart failure patients given discharge instructions,100.0,79.0,al_hf-1
253,10015,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Xlarke,3346366221,acute care hospitals,government - federal,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,89.0,91.0,al_hf-2
254,1xx15,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Clarke,3346366221,acute care hospitals,government - federal,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),88.0,25.0,al_hf-3
255,10015,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Clarke,3346366221,acute care hospitals,government - federal,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,88.0,17.0,al_hf-4
256,10015,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Clarke,3346366221,acute care hospitals,government - federal,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,92.0,25.0,al_pn-2
257,10015,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Clarke,3346366221,acute care hospitals,government - federal,yes,xneumonia,pn-3b,pneumonxa patxents whose inxtxal emergency room blood culture was performed prxor to the admxnxstratxon of the fxrst hospxtal dose of antxbxotxcs,6.0,24.0,al_pn-3b
258,10015,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Clarke,3346366221,acute care hospitals,government - federal,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100.0,6.0,al_pn-4
259,10015,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Clarke,3346366221,acute care hospitals,government - federal,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96.0,24.0,al_pn-5c
260,10015,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Clarke,3346366221,acute care hospitals,government - federal,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),100.0,26.0,al_pn-6
261,10015,Southwest Alabama Medical Center,33700 hxghway 43,empty,empty,Thomasville,al,36784,Clarke,3346366221,acute care hospitals,government - federal,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,92.0,24.0,al_pn-7
262,10015,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Clarke,3343221,acute care hospitals,government - federal,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96.0,58.0,al_scip-card-2
263,10015,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Clarke,3346366221,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,86.0,14.0,al_scip-inf-1
264,10015,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Clarke,3346366221,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93.0,14.0,al_scip-inf-2
265,10015,Southwest Alabama Medical Center,33700 highway x3,empty,empty,Thomasville,al,36784,Clarke,3346366221,acute care hospitals,government - federal,yes,surgical infection prevention,scxp-xnf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),86.0,14.0,al_scip-inf-3
266,10015,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Clarke,3346366221,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,96.0,0.0,al_scip-inf-4
267,10015,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Clarke,3346366221,acute care hospitals,government - federal,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100.0,15.0,al_scip-inf-6
268,10015,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,06784,Clarke,3346366221,acute care hospitals,government - federal,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,90.0,10.0,al_scip-vte-1
269,10015,Southwest Alabama Medical Center,33700 highway 43,empty,empty,Thomasville,al,36784,Clarke,3346366221,acute care hospitals,government - federal,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,90.0,10.0,al_scip-vte-2
270,10016,Shelby Baptist Medical Center,1000 first street north,empty,empty,Alabaster,al,35007,Shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,99.0,179.0,al_axi-1
271,10016,Shelby Baptist Medical Center,1000 first street north,empty,empty,Alabaster,al,35007,Shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,97.0,208.0,al_ami-2
272,10016,Shelby Baptist Medical Center,1000 first street north,empty,empty,Alabaster,al,35007,Shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100.0,30.0,al_ami-3
273,10016,Shelby Baptist Medical Center,1000 first street north,empty,empty,Alabaster,al,35007,Shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100.0,98.0,al_ami-4
274,1xx16,Shelby Baptist Medical Center,1000 first street north,empty,empty,Alabaster,al,35007,Shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,97.0,169.0,al_ami-5
275,10016,Shelby Baptist Medical Center,1000 first street north,empty,empty,Alabaster,al,35007,Shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,96.0,0.0,al_ami-7a
276,10016,Shelby Baptist Medical Center,1000 fixst stxeet noxth,empty,empty,Alabaster,al,35007,Shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,83.0,36.0,al_ami-8a
277,10016,Shelby Baptist Medical Center,1000 first street north,empty,empty,Alabaster,al,35007,Shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-1,heart failure patients given discharge instructions,86.0,210.0,al_hf-1
278,10016,Shelby Baptist Medical Center,1000 first street north,empty,empty,Alabaster,al,35007,Shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100.0,246.0,al_hf-2
279,10016,Shelby Baptist Medical Center,1000 first street north,empty,empty,Alabaster,al,35007,Shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),97.0,71.0,al_hf-3
280,10016,Shelby Baptist Medical Center,1000 first street north,empty,empty,Alabaster,al,35007,Shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,xeart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100.0,48.0,al_hf-4
281,10016,Shelby Baptist Medical Center,1000 first street north,empty,empty,Alabaster,al,35007,Shelby,2056208100,acutexcarexhospitals,voluntary non-profit - church,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,97.0,235.0,al_pn-2
282,10016,Shelby Baptist Medical Center,1000 first street north,empty,empty,Alabaster,al,35007,Shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-3b,pnxumonia patixnts whosx initial emxrgxncy room blood culturx was pxrformxd prior to thx administration of thx first hospital dosx of antibiotics,100.0,110.0,al_pn-3b
283,10016,Shelby Baptist Medical Center,1000 first street north,empty,empty,Alabaster,al,35007,Shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100.0,131.0,al_pn-4
284,10016,Shelby Baptist Medical Center,1000 first street north,empty,empty,Alabaster,al,03007,Shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96.0,239.0,al_pn-5c
285,10016,Shelby Baptist Medical Center,1000 first street north,empty,empty,Alabaster,al,35007,Shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),93.0,116.0,al_pn-6
286,10016,Shelby Baptist Medical Center,1000 first street north,empty,empty,Alabaster,al,35007,Shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,92.0,199.0,al_pn-7
287,10016,Shelby Baptist Medical Center,1000 first street north,empty,empty,Alabaster,al,35007,Shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,89.0,96.0,al_scip-card-2
288,10016,Shelby Baptist Medical Center,1000 first street north,empty,empty,Alabaster,al,35007,Shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98.0,368.0,al_scip-inf-1
289,10016,Shelby Baptist Medical Center,1000 first street north,empty,empty,Alabaster,al,35007,Shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99.0,370.0,al_scip-inf-2
290,10016,Shelby Baptist Medical Center,1000 first street north,empty,empty,Alabaster,al,35007,Shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),91.0,331.0,al_scip-inf-3
