row_index,column,error_family,error_type,valeur_originale,valeur_bruitee_vue_par_llm,valeur_produite_par_llm,statut
70,act_dep_time,real_world_error,real_dirty_value,10:55 a.m.,10:54 a.m.,10:55 a.m.,Corrigé
71,act_dep_time,missing_values,real_missing_value,2:48 p.m.,,2:48 p.m.,Corrigé
72,act_dep_time,missing_values,real_missing_value,8:00 a.m.,,8:00 a.m.,Corrigé
73,act_dep_time,real_world_error,real_dirty_value,2:55 p.m.,3:04 p.m.,3:04 p.m.,Non corrigé (regression)
74,act_dep_time,real_world_error,real_dirty_value,12:12 p.m.,12:13 p.m.,12:13 p.m.,Non corrigé (regression)
75,act_dep_time,missing_values,real_missing_value,11:56 a.m.,,12:06 p.m.,Mal corrigé (valeur différente mais fausse)
76,act_dep_time,real_world_error,real_dirty_value,6:08 a.m.,6:09 a.m.,6:09 a.m.,Non corrigé (regression)
77,act_dep_time,real_world_error,real_dirty_value,11:30 a.m.,11:45 a.m.,11:45 a.m.,Non corrigé (regression)
78,act_dep_time,missing_values,real_missing_value,6:02 a.m.,,6:02 a.m.,Corrigé
79,act_dep_time,missing_values,real_missing_value,8:40 a.m.,,8:40 a.m.,Corrigé
80,act_dep_time,real_world_error,real_dirty_value,10:18 a.m.,10:19 a.m.,10:19 a.m.,Non corrigé (regression)
81,act_dep_time,real_world_error,real_dirty_value,2:04 p.m.,2:03 p.m.,2:04 p.m.,Corrigé
82,act_dep_time,real_world_error,real_dirty_value,7:49 a.m.,8:07 a.m.,8:07 a.m.,Non corrigé (regression)
83,act_dep_time,real_world_error,real_dirty_value,12:35 p.m.,12:56 p.m.,12:56 p.m.,Non corrigé (regression)
84,act_dep_time,real_world_error,real_dirty_value,12:13 p.m.,12:14 p.m.,12:14 p.m.,Non corrigé (regression)
85,act_dep_time,real_world_error,real_dirty_value,2:26 p.m.,2:43 p.m.,2:43 p.m.,Non corrigé (regression)
86,act_dep_time,real_world_error,real_dirty_value,3:11 a.m.,12:07 p.m.,12:08 p.m.,Mal corrigé (valeur différente mais fausse)
87,act_dep_time,missing_values,real_missing_value,5:22 p.m.,,5:38 p.m.,Mal corrigé (valeur différente mais fausse)
88,act_dep_time,missing_values,real_missing_value,8:25 p.m.,,8:25 p.m.,Corrigé
89,act_dep_time,real_world_error,real_dirty_value,11:05 a.m.,11:06 a.m.,11:06 a.m.,Non corrigé (regression)
90,act_dep_time,real_world_error,real_dirty_value,1:32 p.m.,1:43 p.m.,1:43 p.m.,Non corrigé (regression)
91,act_dep_time,missing_values,real_missing_value,3:36 p.m.,,3:36 p.m.,Corrigé
92,act_dep_time,real_world_error,real_dirty_value,7:21 a.m.,7:22 a.m.,7:22 a.m.,Non corrigé (regression)
93,act_dep_time,real_world_error,real_dirty_value,6:30 p.m.,6:47 p.m.,6:47 p.m.,Non corrigé (regression)
94,act_dep_time,real_world_error,real_dirty_value,6:55 p.m.,6:56 p.m.,6:56 p.m.,Non corrigé (regression)
95,act_dep_time,real_world_error,real_dirty_value,12:11 p.m.,12:12 p.m.,12:12 p.m.,Non corrigé (regression)
96,act_dep_time,missing_values,real_missing_value,7:15 p.m.,,7:23 a.m.,Mal corrigé (valeur différente mais fausse)
97,act_dep_time,real_world_error,real_dirty_value,2:10 p.m.,2:04 p.m.,2:38 p.m.,Mal corrigé (valeur différente mais fausse)
98,act_dep_time,missing_values,real_missing_value,9:14 a.m.,,9:14 a.m.,Corrigé
99,act_dep_time,real_world_error,real_dirty_value,6:56 a.m.,6:57 a.m.,6:56 a.m.,Corrigé
100,act_dep_time,real_world_error,real_dirty_value,7:30 a.m.,7:31 a.m.,7:31 a.m.,Non corrigé (regression)
101,act_dep_time,real_world_error,real_dirty_value,5:08 p.m.,5:09 p.m.,5:09 p.m.,Non corrigé (regression)
103,act_dep_time,real_world_error,real_dirty_value,4:28 p.m.,4:44 p.m.,4:28 p.m.,Corrigé
104,act_dep_time,real_world_error,real_dirty_value,4:15 p.m.,4:37 p.m.,4:37 p.m.,Non corrigé (regression)
106,act_dep_time,missing_values,real_missing_value,10:20 a.m.,,10:20 a.m.,Corrigé
107,act_dep_time,real_world_error,real_dirty_value,7:05 a.m.,7:30 a.m.,7:31 a.m.,Mal corrigé (valeur différente mais fausse)
108,act_dep_time,real_world_error,real_dirty_value,11:01 a.m.,11:02 a.m.,11:02 a.m.,Non corrigé (regression)
109,act_dep_time,real_world_error,real_dirty_value,1:31 p.m.,1:48 p.m.,1:48 p.m.,Non corrigé (regression)
110,act_dep_time,real_world_error,real_dirty_value,12:41 p.m.,12:42 p.m.,12:42 p.m.,Non corrigé (regression)
111,act_dep_time,missing_values,real_missing_value,1:48 p.m.,,2:01 p.m.,Mal corrigé (valeur différente mais fausse)
112,act_dep_time,real_world_error,real_dirty_value,11:55 p.m.,12:11 a.m.,12:11 a.m.,Non corrigé (regression)
113,act_dep_time,real_world_error,real_dirty_value,4:25 p.m.,4:28 p.m.,7:23 a.m.,Mal corrigé (valeur différente mais fausse)
114,act_dep_time,real_world_error,real_dirty_value,9:00 p.m.,9:06 p.m.,9:06 p.m.,Non corrigé (regression)
115,act_dep_time,real_world_error,real_dirty_value,8:25 p.m.,8:29 p.m.,8:29 p.m.,Non corrigé (regression)
116,act_dep_time,real_world_error,real_dirty_value,7:22 a.m.,7:23 a.m.,7:23 a.m.,Non corrigé (regression)
117,act_dep_time,real_world_error,real_dirty_value,8:51 a.m.,8:52 a.m.,8:52 a.m.,Non corrigé (regression)
118,act_dep_time,real_world_error,real_dirty_value,8:26 a.m.,8:37 a.m.,8:37 a.m.,Non corrigé (regression)
119,act_dep_time,real_world_error,real_dirty_value,1:30 p.m.,1:41 p.m.,1:41 p.m.,Non corrigé (regression)
120,act_dep_time,missing_values,real_missing_value,3:01 p.m.,,3:01 p.m.,Corrigé
121,act_dep_time,real_world_error,real_dirty_value,7:27 a.m.,7:41 a.m.,7:41 a.m.,Non corrigé (regression)
122,act_dep_time,missing_values,real_missing_value,11:08 p.m.,,11:35 p.m.,Mal corrigé (valeur différente mais fausse)
123,act_dep_time,real_world_error,real_dirty_value,5:30 p.m.,5:38 p.m.,5:38 p.m.,Non corrigé (regression)
124,act_dep_time,real_world_error,real_dirty_value,1:32 p.m.,1:50 p.m. (+8:00),1:32 p.m.,Corrigé
125,act_dep_time,real_world_error,real_dirty_value,11:15 a.m.,11:47 a.m.,11:47 a.m.,Non corrigé (regression)
126,act_dep_time,real_world_error,real_dirty_value,8:39 p.m.,8:40 p.m.,8:40 p.m.,Non corrigé (regression)
127,act_dep_time,real_world_error,real_dirty_value,2:55 p.m.,3:04 p.m.,3:04 p.m.,Non corrigé (regression)
128,act_dep_time,missing_values,real_missing_value,2:48 p.m.,,2:48 p.m.,Corrigé
129,act_dep_time,missing_values,real_missing_value,9:16 a.m.,,9:43 a.m.,Mal corrigé (valeur différente mais fausse)
131,act_dep_time,real_world_error,real_dirty_value,3:27 p.m.,3:28 p.m.,3:27 p.m.,Corrigé
133,act_dep_time,real_world_error,real_dirty_value,12:10 p.m.,12:11 p.m.,12:11 p.m.,Non corrigé (regression)
135,act_dep_time,missing_values,real_missing_value,8:52 a.m.,,9:05 a.m.,Mal corrigé (valeur différente mais fausse)
136,act_dep_time,real_world_error,real_dirty_value,1:19 p.m.,1:20 p.m.,1:19 p.m.,Corrigé
137,act_dep_time,real_world_error,real_dirty_value,8:56 a.m.,8:55 a.m.,8:56 a.m.,Corrigé
138,act_dep_time,real_world_error,real_dirty_value,3:36 p.m.,3:38 p.m.,3:38 p.m.,Non corrigé (regression)
142,act_dep_time,missing_values,real_missing_value,3:31 p.m.,,3:31 p.m.,Corrigé
144,act_dep_time,real_world_error,real_dirty_value,10:54 a.m.,10:55 a.m.,10:55 a.m.,Non corrigé (regression)
145,act_dep_time,real_world_error,real_dirty_value,6:57 a.m.,6:58 a.m.,6:58 a.m.,Non corrigé (regression)
146,act_dep_time,missing_values,real_missing_value,3:58 p.m.,,3:58 p.m.,Corrigé
147,act_dep_time,real_world_error,real_dirty_value,6:10 a.m.,6:11 a.m.,6:10 a.m.,Corrigé
148,act_dep_time,real_world_error,real_dirty_value,7:39 a.m.,7:40 a.m.,7:40 a.m.,Non corrigé (regression)
149,act_dep_time,real_world_error,real_dirty_value,7:31 a.m.,7:32 a.m.,7:32 a.m.,Non corrigé (regression)
151,act_dep_time,real_world_error,real_dirty_value,7:14 p.m.,7:42 p.m.,7:42 p.m.,Non corrigé (regression)
153,act_dep_time,real_world_error,real_dirty_value,8:29 a.m.,8:49 a.m.,8:29 a.m.,Corrigé
154,act_dep_time,real_world_error,real_dirty_value,8:42 a.m.,9:01 a.m.,8:42 a.m.,Corrigé
155,act_dep_time,real_world_error,real_dirty_value,7:58 p.m.,7:59 p.m.,7:59 p.m.,Non corrigé (regression)
156,act_dep_time,real_world_error,real_dirty_value,12:11 p.m.,12:12 p.m.,12:12 p.m.,Non corrigé (regression)
157,act_dep_time,real_world_error,real_dirty_value,3:27 p.m.,3:50 p.m.,3:50 p.m.,Non corrigé (regression)
158,act_dep_time,real_world_error,real_dirty_value,11:32 a.m.,12:37 p.m.,11:32 a.m.,Corrigé
159,act_dep_time,real_world_error,real_dirty_value,10:33 a.m.,10:53 a.m.,10:53 a.m.,Non corrigé (regression)
160,act_dep_time,real_world_error,real_dirty_value,11:25 p.m.,Not Available,11:29 p.m.,Mal corrigé (valeur différente mais fausse)
161,act_dep_time,real_world_error,real_dirty_value,5:56 a.m.,6:10 a.m.,6:10 a.m.,Non corrigé (regression)
162,act_dep_time,real_world_error,real_dirty_value,12:41 a.m.,12:58 a.m.,12:41 a.m.,Corrigé
163,act_dep_time,real_world_error,real_dirty_value,4:00 p.m.,4:10 p.m.,4:10 p.m.,Non corrigé (regression)
164,act_dep_time,real_world_error,real_dirty_value,7:29 a.m.,7:56 a.m.,7:56 a.m.,Non corrigé (regression)
165,act_dep_time,real_world_error,real_dirty_value,10:19 a.m.,10:35 a.m.,10:19 a.m.,Corrigé
166,act_dep_time,real_world_error,real_dirty_value,10:10 a.m.,10:11 a.m.,10:11 a.m.,Non corrigé (regression)
167,act_dep_time,real_world_error,real_dirty_value,8:12 a.m.,8:26 a.m.,8:26 a.m.,Non corrigé (regression)
169,act_dep_time,real_world_error,real_dirty_value,4:29 p.m.,4:30 p.m.,4:29 p.m.,Corrigé
171,act_dep_time,real_world_error,real_dirty_value,2:48 p.m.,2:59 p.m.,2:48 p.m.,Corrigé
172,act_dep_time,real_world_error,real_dirty_value,8:00 a.m.,8:18 a.m.,8:00 a.m.,Corrigé
173,act_dep_time,real_world_error,real_dirty_value,2:55 p.m.,3:04 p.m.,3:04 p.m.,Non corrigé (regression)
174,act_dep_time,real_world_error,real_dirty_value,12:12 p.m.,12:13 p.m.,12:13 p.m.,Non corrigé (regression)
175,act_dep_time,real_world_error,real_dirty_value,11:56 a.m.,12:06 p.m.,12:06 p.m.,Non corrigé (regression)
176,act_dep_time,real_world_error,real_dirty_value,6:08 a.m.,6:09 a.m.,6:09 a.m.,Non corrigé (regression)
177,act_dep_time,real_world_error,real_dirty_value,11:30 a.m.,11:45 a.m.,11:45 a.m.,Non corrigé (regression)
178,act_dep_time,real_world_error,real_dirty_value,6:02 a.m.,6:17 a.m.,6:02 a.m.,Corrigé
179,act_dep_time,real_world_error,real_dirty_value,8:40 a.m.,9:01 a.m.,8:40 a.m.,Corrigé
180,act_dep_time,real_world_error,real_dirty_value,10:18 a.m.,10:19 a.m.,10:19 a.m.,Non corrigé (regression)
182,act_dep_time,real_world_error,real_dirty_value,7:49 a.m.,8:07 a.m.,8:07 a.m.,Non corrigé (regression)
183,act_dep_time,real_world_error,real_dirty_value,12:35 p.m.,12:56 p.m.,12:56 p.m.,Non corrigé (regression)
184,act_dep_time,real_world_error,real_dirty_value,12:13 p.m.,12:14 p.m.,12:14 p.m.,Non corrigé (regression)
185,act_dep_time,real_world_error,real_dirty_value,2:26 p.m.,2:43 p.m.,2:43 p.m.,Non corrigé (regression)
186,act_dep_time,real_world_error,real_dirty_value,3:11 a.m.,12:08 p.m.,12:08 p.m.,Non corrigé (regression)
187,act_dep_time,real_world_error,real_dirty_value,5:22 p.m.,5:38 p.m.,5:38 p.m.,Non corrigé (regression)
188,act_dep_time,real_world_error,real_dirty_value,8:25 p.m.,8:36 p.m.,8:25 p.m.,Corrigé
189,act_dep_time,real_world_error,real_dirty_value,11:05 a.m.,11:06 a.m.,11:06 a.m.,Non corrigé (regression)
190,act_dep_time,missing_values,real_missing_value,1:32 p.m.,,1:43 p.m.,Mal corrigé (valeur différente mais fausse)
192,act_dep_time,real_world_error,real_dirty_value,7:21 a.m.,7:22 a.m.,7:22 a.m.,Non corrigé (regression)
193,act_dep_time,real_world_error,real_dirty_value,6:30 p.m.,Not Available,6:47 p.m.,Mal corrigé (valeur différente mais fausse)
194,act_dep_time,real_world_error,real_dirty_value,6:55 p.m.,6:56 p.m.,6:56 p.m.,Non corrigé (regression)
195,act_dep_time,real_world_error,real_dirty_value,7:15 p.m.,Not Available,7:23 a.m.,Mal corrigé (valeur différente mais fausse)
196,act_dep_time,real_world_error,real_dirty_value,2:10 p.m.,2:38 p.m.,2:38 p.m.,Non corrigé (regression)
197,act_dep_time,real_world_error,real_dirty_value,9:14 a.m.,9:58 a.m.,9:14 a.m.,Corrigé
198,act_dep_time,real_world_error,real_dirty_value,6:56 a.m.,6:57 a.m.,6:56 a.m.,Corrigé
199,act_dep_time,real_world_error,real_dirty_value,7:30 a.m.,7:31 a.m.,7:31 a.m.,Non corrigé (regression)
200,act_dep_time,real_world_error,real_dirty_value,5:08 p.m.,5:09 p.m.,5:09 p.m.,Non corrigé (regression)
201,act_dep_time,real_world_error,real_dirty_value,4:28 p.m.,4:46 p.m.,4:28 p.m.,Corrigé
202,act_dep_time,real_world_error,real_dirty_value,4:15 p.m.,4:37 p.m.,4:37 p.m.,Non corrigé (regression)
204,act_dep_time,real_world_error,real_dirty_value,10:20 a.m.,10:37 a.m.,10:20 a.m.,Corrigé
205,act_dep_time,real_world_error,real_dirty_value,7:05 a.m.,7:31 a.m.,7:31 a.m.,Non corrigé (regression)
206,act_dep_time,real_world_error,real_dirty_value,11:01 a.m.,11:02 a.m.,11:02 a.m.,Non corrigé (regression)
207,act_dep_time,real_world_error,real_dirty_value,1:31 p.m.,1:48 p.m.,1:48 p.m.,Non corrigé (regression)
208,act_dep_time,real_world_error,real_dirty_value,12:41 p.m.,12:42 p.m.,12:42 p.m.,Non corrigé (regression)
209,act_dep_time,real_world_error,real_dirty_value,1:48 p.m.,2:01 p.m.,2:01 p.m.,Non corrigé (regression)
210,act_dep_time,missing_values,real_missing_value,11:55 p.m.,,12:11 a.m.,Mal corrigé (valeur différente mais fausse)
211,act_dep_time,real_world_error,real_dirty_value,4:25 p.m.,Not Available,7:23 a.m.,Mal corrigé (valeur différente mais fausse)
212,act_dep_time,real_world_error,real_dirty_value,9:00 p.m.,Not Available,9:06 p.m.,Mal corrigé (valeur différente mais fausse)
213,act_dep_time,real_world_error,real_dirty_value,8:25 p.m.,Not Available,8:29 p.m.,Mal corrigé (valeur différente mais fausse)
214,act_dep_time,real_world_error,real_dirty_value,7:22 a.m.,7:23 a.m.,7:23 a.m.,Non corrigé (regression)
215,act_dep_time,real_world_error,real_dirty_value,8:51 a.m.,8:52 a.m.,8:52 a.m.,Non corrigé (regression)
216,act_dep_time,real_world_error,real_dirty_value,8:26 a.m.,8:37 a.m.,8:37 a.m.,Non corrigé (regression)
217,act_dep_time,real_world_error,real_dirty_value,1:30 p.m.,Not Available,1:41 p.m.,Mal corrigé (valeur différente mais fausse)
218,act_dep_time,real_world_error,real_dirty_value,3:01 p.m.,3:17 p.m.,3:01 p.m.,Corrigé
219,act_dep_time,real_world_error,real_dirty_value,7:27 a.m.,7:41 a.m.,7:41 a.m.,Non corrigé (regression)
220,act_dep_time,missing_values,real_missing_value,11:08 p.m.,,11:35 p.m.,Mal corrigé (valeur différente mais fausse)
221,act_dep_time,missing_values,real_missing_value,5:30 p.m.,,5:38 p.m.,Mal corrigé (valeur différente mais fausse)
222,act_dep_time,real_world_error,real_dirty_value,1:32 p.m.,12:45 a.m.,1:32 p.m.,Corrigé
223,act_dep_time,real_world_error,real_dirty_value,11:15 a.m.,11:47 a.m.,11:47 a.m.,Non corrigé (regression)
224,act_dep_time,real_world_error,real_dirty_value,8:39 p.m.,8:40 p.m.,8:40 p.m.,Non corrigé (regression)
225,act_dep_time,real_world_error,real_dirty_value,2:55 p.m.,3:04 p.m.,3:04 p.m.,Non corrigé (regression)
226,act_dep_time,real_world_error,real_dirty_value,2:48 p.m.,2:59 p.m.,2:48 p.m.,Corrigé
227,act_dep_time,real_world_error,real_dirty_value,9:16 a.m.,9:43 a.m.,9:43 a.m.,Non corrigé (regression)
229,act_dep_time,real_world_error,real_dirty_value,3:27 p.m.,3:28 p.m.,3:27 p.m.,Corrigé
230,act_dep_time,real_world_error,real_dirty_value,7:22 a.m.,7:23 a.m.,7:23 a.m.,Non corrigé (regression)
231,act_dep_time,real_world_error,real_dirty_value,12:10 p.m.,12:11 p.m.,12:11 p.m.,Non corrigé (regression)
232,act_dep_time,real_world_error,real_dirty_value,8:04 a.m.,8:05 a.m.,8:04 a.m.,Corrigé
233,act_dep_time,real_world_error,real_dirty_value,8:52 a.m.,9:05 a.m.,9:05 a.m.,Non corrigé (regression)
234,act_dep_time,real_world_error,real_dirty_value,1:19 p.m.,1:20 p.m.,1:19 p.m.,Corrigé
236,act_dep_time,real_world_error,real_dirty_value,3:36 p.m.,3:38 p.m.,3:38 p.m.,Non corrigé (regression)
238,act_dep_time,real_world_error,real_dirty_value,11:40 a.m.,11:41 a.m.,11:41 a.m.,Non corrigé (regression)
241,act_dep_time,real_world_error,real_dirty_value,7:39 a.m.,7:40 a.m.,7:39 a.m.,Corrigé
242,act_dep_time,real_world_error,real_dirty_value,3:31 p.m.,4:02 p.m.,3:31 p.m.,Corrigé
244,act_dep_time,real_world_error,real_dirty_value,10:54 a.m.,10:55 a.m.,10:55 a.m.,Non corrigé (regression)
245,act_dep_time,real_world_error,real_dirty_value,6:57 a.m.,6:58 a.m.,6:58 a.m.,Non corrigé (regression)
246,act_dep_time,real_world_error,real_dirty_value,3:58 p.m.,4:15 p.m.,3:58 p.m.,Corrigé
247,act_dep_time,real_world_error,real_dirty_value,6:10 a.m.,6:11 a.m.,6:10 a.m.,Corrigé
248,act_dep_time,real_world_error,real_dirty_value,7:39 a.m.,7:40 a.m.,7:40 a.m.,Non corrigé (regression)
249,act_dep_time,real_world_error,real_dirty_value,7:31 a.m.,7:32 a.m.,7:32 a.m.,Non corrigé (regression)
250,act_dep_time,missing_values,real_missing_value,7:16 a.m.,,7:16 a.m.,Corrigé
252,act_dep_time,real_world_error,real_dirty_value,8:29 a.m.,8:49 a.m.,8:29 a.m.,Corrigé
253,act_dep_time,missing_values,real_missing_value,8:42 a.m.,,8:42 a.m.,Corrigé
254,act_dep_time,missing_values,real_missing_value,7:58 p.m.,,7:59 p.m.,Mal corrigé (valeur différente mais fausse)
255,act_dep_time,real_world_error,real_dirty_value,6:30 p.m.,6:56 p.m.,6:47 p.m.,Mal corrigé (valeur différente mais fausse)
256,act_dep_time,missing_values,real_missing_value,3:27 p.m.,,3:50 p.m.,Mal corrigé (valeur différente mais fausse)
257,act_dep_time,missing_values,real_missing_value,11:32 a.m.,,11:32 a.m.,Corrigé
258,act_dep_time,missing_values,real_missing_value,11:40 a.m.,,11:41 a.m.,Mal corrigé (valeur différente mais fausse)
259,act_dep_time,missing_values,real_missing_value,10:33 a.m.,,10:53 a.m.,Mal corrigé (valeur différente mais fausse)
260,act_dep_time,real_world_error,real_dirty_value,11:25 p.m.,11:58 p.m.,11:29 p.m.,Mal corrigé (valeur différente mais fausse)
261,act_dep_time,missing_values,real_missing_value,5:56 a.m.,,6:10 a.m.,Mal corrigé (valeur différente mais fausse)
262,act_dep_time,missing_values,real_missing_value,12:41 p.m.,,12:42 p.m.,Mal corrigé (valeur différente mais fausse)
263,act_dep_time,missing_values,real_missing_value,4:00 p.m.,,4:10 p.m.,Mal corrigé (valeur différente mais fausse)
264,act_dep_time,missing_values,real_missing_value,10:19 a.m.,,10:19 a.m.,Corrigé
265,act_dep_time,missing_values,real_missing_value,7:25 a.m.,,7:25 a.m.,Corrigé
266,act_dep_time,missing_values,real_missing_value,8:12 a.m.,,8:26 a.m.,Mal corrigé (valeur différente mais fausse)
267,act_dep_time,missing_values,real_missing_value,4:29 p.m.,,4:29 p.m.,Corrigé
268,act_dep_time,missing_values,real_missing_value,2:48 p.m.,,2:48 p.m.,Corrigé
269,act_dep_time,missing_values,real_missing_value,12:12 p.m.,,12:13 p.m.,Mal corrigé (valeur différente mais fausse)
270,act_dep_time,real_world_error,real_dirty_value,6:08 a.m.,6:09 a.m.,6:09 a.m.,Non corrigé (regression)
271,act_dep_time,missing_values,real_missing_value,11:30 a.m.,,11:45 a.m.,Mal corrigé (valeur différente mais fausse)
272,act_dep_time,missing_values,real_missing_value,6:02 a.m.,,6:02 a.m.,Corrigé
273,act_dep_time,missing_values,real_missing_value,8:40 a.m.,,8:40 a.m.,Corrigé
274,act_dep_time,missing_values,real_missing_value,10:55 a.m.,,10:55 a.m.,Corrigé
275,act_dep_time,real_world_error,real_dirty_value,10:18 a.m.,10:19 a.m.,10:19 a.m.,Non corrigé (regression)
276,act_dep_time,missing_values,real_missing_value,8:04 a.m.,,8:04 a.m.,Corrigé
278,act_dep_time,missing_values,real_missing_value,12:41 a.m.,,12:41 a.m.,Corrigé
279,act_dep_time,real_world_error,real_dirty_value,10:10 a.m.,10:11 a.m.,10:11 a.m.,Non corrigé (regression)
280,act_dep_time,missing_values,real_missing_value,12:13 p.m.,,12:14 p.m.,Mal corrigé (valeur différente mais fausse)
281,act_dep_time,missing_values,real_missing_value,3:11 a.m.,,12:08 p.m.,Mal corrigé (valeur différente mais fausse)
282,act_dep_time,real_world_error,real_dirty_value,7:39 a.m.,7:40 a.m.,7:39 a.m.,Corrigé
284,act_dep_time,real_world_error,real_dirty_value,11:05 a.m.,11:06 a.m.,11:06 a.m.,Non corrigé (regression)
285,act_dep_time,real_world_error,real_dirty_value,7:21 a.m.,7:22 a.m.,7:22 a.m.,Non corrigé (regression)
286,act_dep_time,missing_values,real_missing_value,8:00 a.m.,,8:00 a.m.,Corrigé
287,act_dep_time,missing_values,real_missing_value,6:55 p.m.,,6:56 p.m.,Mal corrigé (valeur différente mais fausse)
288,act_dep_time,real_world_error,real_dirty_value,12:11 p.m.,12:12 p.m.,12:12 p.m.,Non corrigé (regression)
289,act_dep_time,missing_values,real_missing_value,7:15 p.m.,,7:23 a.m.,Mal corrigé (valeur différente mais fausse)
290,act_dep_time,missing_values,real_missing_value,2:10 p.m.,,2:38 p.m.,Mal corrigé (valeur différente mais fausse)
291,act_dep_time,missing_values,real_missing_value,9:14 a.m.,,9:14 a.m.,Corrigé
292,act_dep_time,missing_values,real_missing_value,6:56 a.m.,,6:56 a.m.,Corrigé
293,act_dep_time,real_world_error,real_dirty_value,7:30 a.m.,7:31 a.m.,7:31 a.m.,Non corrigé (regression)
294,act_dep_time,missing_values,real_missing_value,4:28 p.m.,,4:28 p.m.,Corrigé
295,act_dep_time,missing_values,real_missing_value,4:15 p.m.,,4:37 p.m.,Mal corrigé (valeur différente mais fausse)
296,act_dep_time,missing_values,real_missing_value,8:23 p.m.,,8:23 p.m.,Corrigé
297,act_dep_time,missing_values,real_missing_value,10:20 a.m.,,10:20 a.m.,Corrigé
298,act_dep_time,missing_values,real_missing_value,7:05 a.m.,,7:31 a.m.,Mal corrigé (valeur différente mais fausse)
299,act_dep_time,real_world_error,real_dirty_value,11:01 a.m.,11:02 a.m.,11:02 a.m.,Non corrigé (regression)
300,act_dep_time,missing_values,real_missing_value,1:31 p.m.,,1:48 p.m.,Mal corrigé (valeur différente mais fausse)
301,act_dep_time,real_world_error,real_dirty_value,11:55 p.m.,12:11 a.m.,12:11 a.m.,Non corrigé (regression)
302,act_dep_time,real_world_error,real_dirty_value,4:25 p.m.,4:30 p.m.,7:23 a.m.,Mal corrigé (valeur différente mais fausse)
303,act_dep_time,missing_values,real_missing_value,9:00 p.m.,,9:06 p.m.,Mal corrigé (valeur différente mais fausse)
304,act_dep_time,real_world_error,real_dirty_value,8:25 p.m.,8:44 p.m.,8:29 p.m.,Mal corrigé (valeur différente mais fausse)
305,act_dep_time,real_world_error,real_dirty_value,7:22 a.m.,7:23 a.m.,7:23 a.m.,Non corrigé (regression)
306,act_dep_time,real_world_error,real_dirty_value,8:51 a.m.,8:52 a.m.,8:52 a.m.,Non corrigé (regression)
307,act_dep_time,missing_values,real_missing_value,2:26 p.m.,,2:43 p.m.,Mal corrigé (valeur différente mais fausse)
308,act_dep_time,missing_values,real_missing_value,8:26 a.m.,,8:37 a.m.,Mal corrigé (valeur différente mais fausse)
309,act_dep_time,missing_values,real_missing_value,1:30 p.m.,,1:41 p.m.,Mal corrigé (valeur différente mais fausse)
310,act_dep_time,missing_values,real_missing_value,3:01 p.m.,,3:01 p.m.,Corrigé
311,act_dep_time,missing_values,real_missing_value,7:27 a.m.,,7:41 a.m.,Mal corrigé (valeur différente mais fausse)
312,act_dep_time,missing_values,real_missing_value,1:32 p.m.,,1:32 p.m.,Corrigé
313,act_dep_time,missing_values,real_missing_value,11:15 a.m.,,11:47 a.m.,Mal corrigé (valeur différente mais fausse)
314,act_dep_time,missing_values,real_missing_value,8:39 p.m.,,8:40 p.m.,Mal corrigé (valeur différente mais fausse)
315,act_dep_time,missing_values,real_missing_value,2:55 p.m.,,3:04 p.m.,Mal corrigé (valeur différente mais fausse)
316,act_dep_time,missing_values,real_missing_value,2:48 p.m.,,2:48 p.m.,Corrigé
317,act_dep_time,missing_values,real_missing_value,2:44 p.m.,,2:44 p.m.,Corrigé
318,act_dep_time,missing_values,real_missing_value,3:27 p.m.,,3:27 p.m.,Corrigé
319,act_dep_time,real_world_error,real_dirty_value,7:22 a.m.,7:23 a.m.,7:23 a.m.,Non corrigé (regression)
320,act_dep_time,missing_values,real_missing_value,2:55 p.m.,,3:04 p.m.,Mal corrigé (valeur différente mais fausse)
321,act_dep_time,missing_values,real_missing_value,12:10 p.m.,,12:11 p.m.,Mal corrigé (valeur différente mais fausse)
322,act_dep_time,missing_values,real_missing_value,8:04 a.m.,,8:04 a.m.,Corrigé
323,act_dep_time,missing_values,real_missing_value,8:52 a.m.,,9:05 a.m.,Mal corrigé (valeur différente mais fausse)
324,act_dep_time,real_world_error,real_dirty_value,1:19 p.m.,1:20 p.m.,1:19 p.m.,Corrigé
325,act_dep_time,real_world_error,real_dirty_value,7:49 a.m.,8:07 a.m.,8:07 a.m.,Non corrigé (regression)
326,act_dep_time,missing_values,real_missing_value,8:56 a.m.,,8:56 a.m.,Corrigé
327,act_dep_time,missing_values,real_missing_value,3:36 p.m.,,3:38 p.m.,Mal corrigé (valeur différente mais fausse)
328,act_dep_time,missing_values,real_missing_value,4:12 p.m.,,4:12 p.m.,Corrigé
329,act_dep_time,missing_values,real_missing_value,3:31 p.m.,,3:31 p.m.,Corrigé
330,act_dep_time,missing_values,real_missing_value,11:55 a.m.,,11:55 a.m.,Corrigé
331,act_dep_time,missing_values,real_missing_value,10:54 a.m.,,10:55 a.m.,Mal corrigé (valeur différente mais fausse)
332,act_dep_time,real_world_error,real_dirty_value,6:57 a.m.,6:58 a.m.,6:58 a.m.,Non corrigé (regression)
333,act_dep_time,missing_values,real_missing_value,3:58 p.m.,,3:58 p.m.,Corrigé
334,act_dep_time,missing_values,real_missing_value,6:10 a.m.,,6:10 a.m.,Corrigé
