row_index,column,original_value,injected_value,error_type,error_family,noise_level
71924,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
106264,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
80612,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
61186,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
35969,market_segment,Offline TA/TO, ,missing_whitespace,missing_values,medium
1273,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
9363,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
59278,market_segment,Online TA,,missing_nan,missing_values,medium
11990,market_segment,Online TA, ,missing_whitespace,missing_values,medium
1869,market_segment,Online TA, ,missing_whitespace,missing_values,medium
48151,market_segment,Online TA,,missing_empty_string,missing_values,medium
60831,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
85913,market_segment,Direct, ,missing_whitespace,missing_values,medium
119351,market_segment,Direct,,missing_nan,missing_values,medium
77401,market_segment,Offline TA/TO,unknown,missing_unknown_string,missing_values,medium
95479,market_segment,Offline TA/TO,unknown,missing_unknown_string,missing_values,medium
46946,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
15705,market_segment,Groups,unknown,missing_unknown_string,missing_values,medium
51992,market_segment,Groups,,missing_empty_string,missing_values,medium
28646,market_segment,Groups,NA,missing_NA_string,missing_values,medium
98632,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
94859,market_segment,Online TA, ,missing_whitespace,missing_values,medium
118008,market_segment,Online TA,,missing_nan,missing_values,medium
35546,market_segment,Groups,,missing_empty_string,missing_values,medium
62574,market_segment,Online TA,,missing_empty_string,missing_values,medium
74685,market_segment,Groups, ,missing_whitespace,missing_values,medium
40399,market_segment,Groups,unknown,missing_unknown_string,missing_values,medium
100619,market_segment,Offline TA/TO, ,missing_whitespace,missing_values,medium
53779,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
62135,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
20686,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
91618,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
70602,market_segment,Offline TA/TO,,missing_nan,missing_values,medium
26393,market_segment,Direct,,missing_nan,missing_values,medium
74290,market_segment,Groups,,missing_nan,missing_values,medium
97273,market_segment,Offline TA/TO,,missing_nan,missing_values,medium
29120,market_segment,Groups,,missing_empty_string,missing_values,medium
33130,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
6903,market_segment,Online TA, ,missing_whitespace,missing_values,medium
43296,market_segment,Online TA, ,missing_whitespace,missing_values,medium
2951,market_segment,Corporate,unknown,missing_unknown_string,missing_values,medium
88807,market_segment,Offline TA/TO,,missing_empty_string,missing_values,medium
53918,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
65940,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
67968,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
43761,market_segment,Offline TA/TO,,missing_nan,missing_values,medium
44188,market_segment,Offline TA/TO,,missing_nan,missing_values,medium
115904,market_segment,Corporate,,missing_empty_string,missing_values,medium
103597,market_segment,Direct,,missing_nan,missing_values,medium
32096,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
10348,market_segment,Groups,NA,missing_NA_string,missing_values,medium
5784,market_segment,Online TA, ,missing_whitespace,missing_values,medium
51853,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
96646,market_segment,Online TA,,missing_empty_string,missing_values,medium
18648,market_segment,Direct,N/A,missing_N/A_string,missing_values,medium
43637,market_segment,Online TA,,missing_nan,missing_values,medium
71839,market_segment,Online TA, ,missing_whitespace,missing_values,medium
8397,market_segment,Groups,,missing_nan,missing_values,medium
46121,market_segment,Direct,,missing_empty_string,missing_values,medium
22284,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
73374,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
82416,market_segment,Offline TA/TO,N/A,missing_N/A_string,missing_values,medium
63568,market_segment,Online TA, ,missing_whitespace,missing_values,medium
56917,market_segment,Groups,,missing_empty_string,missing_values,medium
58769,market_segment,Offline TA/TO, ,missing_whitespace,missing_values,medium
1839,market_segment,Direct,,missing_empty_string,missing_values,medium
31429,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
19070,market_segment,Groups,,missing_empty_string,missing_values,medium
82691,market_segment,Groups,unknown,missing_unknown_string,missing_values,medium
111212,market_segment,Online TA,,missing_nan,missing_values,medium
92172,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
1099,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
14250,market_segment,Direct,NA,missing_NA_string,missing_values,medium
55547,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
59395,market_segment,Groups,N/A,missing_N/A_string,missing_values,medium
25383,market_segment,Online TA,,missing_empty_string,missing_values,medium
5015,market_segment,Groups,N/A,missing_N/A_string,missing_values,medium
75353,market_segment,Groups,N/A,missing_N/A_string,missing_values,medium
31553,market_segment,Direct,NA,missing_NA_string,missing_values,medium
104630,market_segment,Online TA,,missing_empty_string,missing_values,medium
28015,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
100996,market_segment,Online TA,,missing_nan,missing_values,medium
65679,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
100113,market_segment,Offline TA/TO,N/A,missing_N/A_string,missing_values,medium
28192,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
76573,market_segment,Offline TA/TO,unknown,missing_unknown_string,missing_values,medium
42532,market_segment,Direct,NA,missing_NA_string,missing_values,medium
83641,market_segment,Direct,NA,missing_NA_string,missing_values,medium
90941,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
54162,market_segment,Online TA,,missing_empty_string,missing_values,medium
117377,market_segment,Online TA,,missing_nan,missing_values,medium
30864,market_segment,Offline TA/TO,,missing_empty_string,missing_values,medium
18212,market_segment,Corporate,unknown,missing_unknown_string,missing_values,medium
101690,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
99779,market_segment,Online TA,,missing_empty_string,missing_values,medium
10799,market_segment,Corporate,NA,missing_NA_string,missing_values,medium
74,market_segment,Online TA,,missing_empty_string,missing_values,medium
30726,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
94759,market_segment,Online TA,,missing_nan,missing_values,medium
14183,market_segment,Offline TA/TO,,missing_empty_string,missing_values,medium
7835,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
82730,market_segment,Offline TA/TO,unknown,missing_unknown_string,missing_values,medium
58958,market_segment,Online TA,,missing_empty_string,missing_values,medium
5887,market_segment,Groups, ,missing_whitespace,missing_values,medium
36305,market_segment,Offline TA/TO,,missing_nan,missing_values,medium
545,market_segment,Direct,,missing_empty_string,missing_values,medium
107761,market_segment,Direct,,missing_empty_string,missing_values,medium
29780,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
7596,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
61245,market_segment,Complementary,NA,missing_NA_string,missing_values,medium
28493,market_segment,Online TA,,missing_empty_string,missing_values,medium
75662,market_segment,Groups,N/A,missing_N/A_string,missing_values,medium
104077,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
82864,market_segment,Groups, ,missing_whitespace,missing_values,medium
67033,market_segment,Offline TA/TO,,missing_nan,missing_values,medium
110604,market_segment,Direct, ,missing_whitespace,missing_values,medium
108567,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
28800,market_segment,Groups,NA,missing_NA_string,missing_values,medium
49801,market_segment,Offline TA/TO,unknown,missing_unknown_string,missing_values,medium
22059,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
32184,market_segment,Groups, ,missing_whitespace,missing_values,medium
41562,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
18796,market_segment,Direct,,missing_nan,missing_values,medium
30228,market_segment,Offline TA/TO,unknown,missing_unknown_string,missing_values,medium
54408,market_segment,Online TA,,missing_nan,missing_values,medium
107352,market_segment,Direct, ,missing_whitespace,missing_values,medium
62945,market_segment,Groups,unknown,missing_unknown_string,missing_values,medium
93422,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
85634,market_segment,Corporate,NA,missing_NA_string,missing_values,medium
57024,market_segment,Groups,,missing_nan,missing_values,medium
61900,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
33782,market_segment,Groups,,missing_empty_string,missing_values,medium
98286,market_segment,Online TA, ,missing_whitespace,missing_values,medium
85974,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
108408,market_segment,Online TA,,missing_empty_string,missing_values,medium
23727,market_segment,Direct,,missing_nan,missing_values,medium
74520,market_segment,Groups, ,missing_whitespace,missing_values,medium
43734,market_segment,Offline TA/TO,N/A,missing_N/A_string,missing_values,medium
41250,market_segment,Offline TA/TO,unknown,missing_unknown_string,missing_values,medium
14882,market_segment,Corporate,N/A,missing_N/A_string,missing_values,medium
8941,market_segment,Online TA,,missing_empty_string,missing_values,medium
49071,market_segment,Offline TA/TO,unknown,missing_unknown_string,missing_values,medium
34224,market_segment,Corporate,,missing_empty_string,missing_values,medium
99777,market_segment,Aviation,unknown,missing_unknown_string,missing_values,medium
76605,market_segment,Groups, ,missing_whitespace,missing_values,medium
101252,market_segment,Direct,,missing_nan,missing_values,medium
32116,market_segment,Corporate,unknown,missing_unknown_string,missing_values,medium
51651,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
15202,market_segment,Offline TA/TO,unknown,missing_unknown_string,missing_values,medium
45390,market_segment,Groups,unknown,missing_unknown_string,missing_values,medium
95806,market_segment,Direct, ,missing_whitespace,missing_values,medium
73633,market_segment,Online TA,,missing_nan,missing_values,medium
50168,market_segment,Direct,,missing_empty_string,missing_values,medium
7332,market_segment,Direct,NA,missing_NA_string,missing_values,medium
31680,market_segment,Online TA, ,missing_whitespace,missing_values,medium
46664,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
54502,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
87618,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
35712,market_segment,Online TA,,missing_nan,missing_values,medium
98123,market_segment,Direct,NA,missing_NA_string,missing_values,medium
97302,market_segment,Offline TA/TO,NA,missing_NA_string,missing_values,medium
51958,market_segment,Groups,,missing_nan,missing_values,medium
87558,market_segment,Groups,,missing_nan,missing_values,medium
37849,market_segment,Corporate,unknown,missing_unknown_string,missing_values,medium
20184,market_segment,Online TA,,missing_empty_string,missing_values,medium
37839,market_segment,Online TA,,missing_empty_string,missing_values,medium
25314,market_segment,Online TA,,missing_nan,missing_values,medium
107140,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
43697,market_segment,Groups,,missing_nan,missing_values,medium
79359,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
64346,market_segment,Online TA,,missing_nan,missing_values,medium
39110,market_segment,Online TA,,missing_nan,missing_values,medium
93667,market_segment,Online TA, ,missing_whitespace,missing_values,medium
9595,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
54365,market_segment,Groups,,missing_empty_string,missing_values,medium
81801,market_segment,Offline TA/TO,,missing_nan,missing_values,medium
117155,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
14880,market_segment,Offline TA/TO,,missing_empty_string,missing_values,medium
37245,market_segment,Direct,,missing_empty_string,missing_values,medium
6408,market_segment,Offline TA/TO,NA,missing_NA_string,missing_values,medium
56344,market_segment,Groups,,missing_nan,missing_values,medium
70939,market_segment,Groups,NA,missing_NA_string,missing_values,medium
2379,market_segment,Groups,NA,missing_NA_string,missing_values,medium
54244,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
117892,market_segment,Offline TA/TO,unknown,missing_unknown_string,missing_values,medium
60850,market_segment,Groups,,missing_nan,missing_values,medium
1341,market_segment,Online TA,,missing_empty_string,missing_values,medium
17988,market_segment,Corporate,NA,missing_NA_string,missing_values,medium
78623,market_segment,Offline TA/TO,NA,missing_NA_string,missing_values,medium
13866,market_segment,Corporate,,missing_nan,missing_values,medium
108133,market_segment,Online TA,,missing_empty_string,missing_values,medium
117388,market_segment,Online TA,,missing_empty_string,missing_values,medium
55383,market_segment,Offline TA/TO, ,missing_whitespace,missing_values,medium
61998,market_segment,Online TA,,missing_nan,missing_values,medium
53182,market_segment,Groups,NA,missing_NA_string,missing_values,medium
99682,market_segment,Offline TA/TO,,missing_empty_string,missing_values,medium
15135,market_segment,Online TA, ,missing_whitespace,missing_values,medium
57039,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
49162,market_segment,Groups,,missing_empty_string,missing_values,medium
115907,market_segment,Online TA, ,missing_whitespace,missing_values,medium
45454,market_segment,Offline TA/TO,N/A,missing_N/A_string,missing_values,medium
106927,market_segment,Offline TA/TO,,missing_empty_string,missing_values,medium
12355,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
9922,market_segment,Direct,unknown,missing_unknown_string,missing_values,medium
20168,market_segment,Offline TA/TO,N/A,missing_N/A_string,missing_values,medium
23644,market_segment,Online TA,,missing_nan,missing_values,medium
45693,market_segment,Groups,unknown,missing_unknown_string,missing_values,medium
78196,market_segment,Direct,NA,missing_NA_string,missing_values,medium
77433,market_segment,Complementary,,missing_nan,missing_values,medium
112553,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
9000,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
66736,market_segment,Offline TA/TO,,missing_nan,missing_values,medium
75296,market_segment,Groups,,missing_empty_string,missing_values,medium
47443,market_segment,Direct,N/A,missing_N/A_string,missing_values,medium
41012,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
80673,market_segment,Offline TA/TO,,missing_nan,missing_values,medium
31653,market_segment,Direct,,missing_empty_string,missing_values,medium
14196,market_segment,Direct,unknown,missing_unknown_string,missing_values,medium
17561,market_segment,Groups,,missing_nan,missing_values,medium
44836,market_segment,Direct,N/A,missing_N/A_string,missing_values,medium
99928,market_segment,Offline TA/TO,NA,missing_NA_string,missing_values,medium
26780,market_segment,Offline TA/TO,unknown,missing_unknown_string,missing_values,medium
17043,market_segment,Groups,,missing_nan,missing_values,medium
52783,market_segment,Offline TA/TO,,missing_nan,missing_values,medium
63564,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
78291,market_segment,Corporate,,missing_empty_string,missing_values,medium
65326,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
87517,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
1461,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
98493,market_segment,Complementary,NA,missing_NA_string,missing_values,medium
38929,market_segment,Offline TA/TO,,missing_nan,missing_values,medium
105196,market_segment,Direct,N/A,missing_N/A_string,missing_values,medium
68441,market_segment,Direct,,missing_nan,missing_values,medium
48362,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
82216,market_segment,Offline TA/TO,NA,missing_NA_string,missing_values,medium
99017,market_segment,Offline TA/TO,unknown,missing_unknown_string,missing_values,medium
38271,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
78643,market_segment,Complementary,N/A,missing_N/A_string,missing_values,medium
71375,market_segment,Offline TA/TO,N/A,missing_N/A_string,missing_values,medium
67295,market_segment,Online TA,,missing_empty_string,missing_values,medium
91461,market_segment,Offline TA/TO,NA,missing_NA_string,missing_values,medium
21878,market_segment,Groups, ,missing_whitespace,missing_values,medium
100411,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
84826,market_segment,Groups,unknown,missing_unknown_string,missing_values,medium
113171,market_segment,Online TA, ,missing_whitespace,missing_values,medium
95251,market_segment,Online TA,,missing_nan,missing_values,medium
92192,market_segment,Offline TA/TO,,missing_nan,missing_values,medium
80119,market_segment,Groups,,missing_nan,missing_values,medium
90587,market_segment,Offline TA/TO,NA,missing_NA_string,missing_values,medium
59645,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
66401,market_segment,Offline TA/TO, ,missing_whitespace,missing_values,medium
33484,market_segment,Groups,N/A,missing_N/A_string,missing_values,medium
64998,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
95949,market_segment,Online TA, ,missing_whitespace,missing_values,medium
8168,market_segment,Groups,,missing_empty_string,missing_values,medium
55584,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
115460,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
61977,market_segment,Online TA,,missing_empty_string,missing_values,medium
18020,market_segment,Offline TA/TO,NA,missing_NA_string,missing_values,medium
111695,market_segment,Online TA,,missing_nan,missing_values,medium
111240,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
10326,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
59736,market_segment,Offline TA/TO,NA,missing_NA_string,missing_values,medium
20118,market_segment,Offline TA/TO,NA,missing_NA_string,missing_values,medium
28082,market_segment,Corporate,N/A,missing_N/A_string,missing_values,medium
25235,market_segment,Online TA, ,missing_whitespace,missing_values,medium
45989,market_segment,Offline TA/TO,NA,missing_NA_string,missing_values,medium
6499,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
22879,market_segment,Offline TA/TO,NA,missing_NA_string,missing_values,medium
93103,market_segment,Offline TA/TO, ,missing_whitespace,missing_values,medium
108823,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
54913,market_segment,Offline TA/TO,unknown,missing_unknown_string,missing_values,medium
19730,market_segment,Groups,,missing_empty_string,missing_values,medium
70001,market_segment,Offline TA/TO,N/A,missing_N/A_string,missing_values,medium
50194,market_segment,Online TA,,missing_empty_string,missing_values,medium
71117,market_segment,Groups,N/A,missing_N/A_string,missing_values,medium
29105,market_segment,Offline TA/TO,,missing_empty_string,missing_values,medium
108852,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
68549,market_segment,Groups,,missing_empty_string,missing_values,medium
93891,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
3462,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
97731,market_segment,Online TA, ,missing_whitespace,missing_values,medium
62058,market_segment,Online TA,,missing_nan,missing_values,medium
111390,market_segment,Online TA,,missing_empty_string,missing_values,medium
31735,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
86482,market_segment,Online TA, ,missing_whitespace,missing_values,medium
81439,market_segment,Direct,unknown,missing_unknown_string,missing_values,medium
2021,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
106934,market_segment,Direct,,missing_empty_string,missing_values,medium
1588,market_segment,Direct,NA,missing_NA_string,missing_values,medium
97885,market_segment,Corporate, ,missing_whitespace,missing_values,medium
100941,market_segment,Offline TA/TO,,missing_empty_string,missing_values,medium
115962,market_segment,Online TA, ,missing_whitespace,missing_values,medium
30773,market_segment,Groups,,missing_empty_string,missing_values,medium
67253,market_segment,Direct,NA,missing_NA_string,missing_values,medium
7129,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
8809,market_segment,Online TA,,missing_empty_string,missing_values,medium
118136,market_segment,Online TA,,missing_nan,missing_values,medium
25022,market_segment,Offline TA/TO,,missing_empty_string,missing_values,medium
107125,market_segment,Online TA,,missing_nan,missing_values,medium
65040,market_segment,Groups,N/A,missing_N/A_string,missing_values,medium
6717,market_segment,Online TA,,missing_empty_string,missing_values,medium
7812,market_segment,Direct,NA,missing_NA_string,missing_values,medium
63886,market_segment,Online TA,,missing_empty_string,missing_values,medium
30295,market_segment,Direct,,missing_empty_string,missing_values,medium
96009,market_segment,Online TA, ,missing_whitespace,missing_values,medium
90896,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
94094,market_segment,Direct,N/A,missing_N/A_string,missing_values,medium
110976,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
102568,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
85332,market_segment,Groups,,missing_empty_string,missing_values,medium
112620,market_segment,Online TA, ,missing_whitespace,missing_values,medium
77449,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
42268,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
100054,market_segment,Offline TA/TO,N/A,missing_N/A_string,missing_values,medium
74647,market_segment,Groups, ,missing_whitespace,missing_values,medium
86340,market_segment,Offline TA/TO,N/A,missing_N/A_string,missing_values,medium
79037,market_segment,Online TA, ,missing_whitespace,missing_values,medium
70879,market_segment,Groups,N/A,missing_N/A_string,missing_values,medium
112156,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
105581,market_segment,Groups,NA,missing_NA_string,missing_values,medium
106730,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
96471,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
43625,market_segment,Offline TA/TO,unknown,missing_unknown_string,missing_values,medium
38184,market_segment,Direct,unknown,missing_unknown_string,missing_values,medium
18392,market_segment,Corporate,,missing_empty_string,missing_values,medium
69425,market_segment,Offline TA/TO,NA,missing_NA_string,missing_values,medium
52303,market_segment,Offline TA/TO,NA,missing_NA_string,missing_values,medium
38505,market_segment,Direct, ,missing_whitespace,missing_values,medium
111761,market_segment,Direct,,missing_empty_string,missing_values,medium
21961,market_segment,Offline TA/TO,N/A,missing_N/A_string,missing_values,medium
81429,market_segment,Complementary,,missing_empty_string,missing_values,medium
82553,market_segment,Online TA,,missing_nan,missing_values,medium
97024,market_segment,Online TA,,missing_nan,missing_values,medium
49005,market_segment,Offline TA/TO,,missing_nan,missing_values,medium
112602,market_segment,Online TA, ,missing_whitespace,missing_values,medium
18472,market_segment,Corporate, ,missing_whitespace,missing_values,medium
113747,market_segment,Offline TA/TO,,missing_nan,missing_values,medium
81154,market_segment,Direct,,missing_empty_string,missing_values,medium
11231,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
38979,market_segment,Direct,,missing_nan,missing_values,medium
113347,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
87346,market_segment,Direct, ,missing_whitespace,missing_values,medium
17326,market_segment,Direct,NA,missing_NA_string,missing_values,medium
74790,market_segment,Offline TA/TO,N/A,missing_N/A_string,missing_values,medium
65892,market_segment,Direct, ,missing_whitespace,missing_values,medium
14978,market_segment,Groups,,missing_nan,missing_values,medium
74583,market_segment,Groups,unknown,missing_unknown_string,missing_values,medium
9236,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
42064,market_segment,Groups,N/A,missing_N/A_string,missing_values,medium
90794,market_segment,Online TA, ,missing_whitespace,missing_values,medium
26574,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
70498,market_segment,Offline TA/TO,,missing_empty_string,missing_values,medium
105868,market_segment,Corporate,unknown,missing_unknown_string,missing_values,medium
8163,market_segment,Groups,,missing_empty_string,missing_values,medium
75683,market_segment,Groups,NA,missing_NA_string,missing_values,medium
70822,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
39017,market_segment,Offline TA/TO,NA,missing_NA_string,missing_values,medium
98391,market_segment,Online TA, ,missing_whitespace,missing_values,medium
50376,market_segment,Online TA,,missing_empty_string,missing_values,medium
76281,market_segment,Groups,N/A,missing_N/A_string,missing_values,medium
99462,market_segment,Offline TA/TO,,missing_empty_string,missing_values,medium
86905,market_segment,Offline TA/TO,N/A,missing_N/A_string,missing_values,medium
20336,market_segment,Offline TA/TO, ,missing_whitespace,missing_values,medium
12511,market_segment,Online TA, ,missing_whitespace,missing_values,medium
76159,market_segment,Offline TA/TO,unknown,missing_unknown_string,missing_values,medium
28002,market_segment,Groups,N/A,missing_N/A_string,missing_values,medium
117370,market_segment,Direct,NA,missing_NA_string,missing_values,medium
82906,market_segment,Online TA,,missing_empty_string,missing_values,medium
53464,market_segment,Online TA,,missing_nan,missing_values,medium
41552,market_segment,Corporate,N/A,missing_N/A_string,missing_values,medium
14397,market_segment,Direct,unknown,missing_unknown_string,missing_values,medium
12323,market_segment,Online TA, ,missing_whitespace,missing_values,medium
47831,market_segment,Online TA, ,missing_whitespace,missing_values,medium
86741,market_segment,Offline TA/TO,,missing_empty_string,missing_values,medium
70873,market_segment,Groups, ,missing_whitespace,missing_values,medium
10614,market_segment,Groups,,missing_empty_string,missing_values,medium
48962,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
94011,market_segment,Direct,unknown,missing_unknown_string,missing_values,medium
29190,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
8465,market_segment,Offline TA/TO,NA,missing_NA_string,missing_values,medium
72969,market_segment,Online TA,,missing_nan,missing_values,medium
79765,market_segment,Direct,N/A,missing_N/A_string,missing_values,medium
4441,market_segment,Online TA,,missing_nan,missing_values,medium
87970,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
76615,market_segment,Groups,,missing_empty_string,missing_values,medium
26480,market_segment,Offline TA/TO,,missing_empty_string,missing_values,medium
66626,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
28080,market_segment,Online TA,,missing_empty_string,missing_values,medium
93373,market_segment,Online TA, ,missing_whitespace,missing_values,medium
11418,market_segment,Online TA,,missing_nan,missing_values,medium
110553,market_segment,Direct, ,missing_whitespace,missing_values,medium
11271,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
72172,market_segment,Online TA,,missing_empty_string,missing_values,medium
49672,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
5537,market_segment,Groups,NA,missing_NA_string,missing_values,medium
100043,market_segment,Online TA,,missing_empty_string,missing_values,medium
17870,market_segment,Online TA,,missing_empty_string,missing_values,medium
43588,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
110487,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
112273,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
73526,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
11301,market_segment,Online TA,N/A,missing_N/A_string,missing_values,medium
111145,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
66529,market_segment,Groups, ,missing_whitespace,missing_values,medium
114722,market_segment,Groups, ,missing_whitespace,missing_values,medium
44858,market_segment,Offline TA/TO,NA,missing_NA_string,missing_values,medium
2993,market_segment,Corporate,N/A,missing_N/A_string,missing_values,medium
40909,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
73746,market_segment,Groups,N/A,missing_N/A_string,missing_values,medium
114561,market_segment,Online TA,,missing_nan,missing_values,medium
3456,market_segment,Online TA, ,missing_whitespace,missing_values,medium
77226,market_segment,Offline TA/TO,unknown,missing_unknown_string,missing_values,medium
251,market_segment,Online TA,unknown,missing_unknown_string,missing_values,medium
65655,market_segment,Groups, ,missing_whitespace,missing_values,medium
103880,market_segment,Offline TA/TO,,missing_empty_string,missing_values,medium
80193,market_segment,Online TA, ,missing_whitespace,missing_values,medium
32791,market_segment,Online TA,,missing_empty_string,missing_values,medium
15397,market_segment,Offline TA/TO,unknown,missing_unknown_string,missing_values,medium
87529,market_segment,Offline TA/TO,,missing_nan,missing_values,medium
35632,market_segment,Groups,N/A,missing_N/A_string,missing_values,medium
46655,market_segment,Online TA,,missing_nan,missing_values,medium
7728,market_segment,Online TA, ,missing_whitespace,missing_values,medium
42162,market_segment,Offline TA/TO,NA,missing_NA_string,missing_values,medium
83180,market_segment,Complementary, ,missing_whitespace,missing_values,medium
76817,market_segment,Corporate,unknown,missing_unknown_string,missing_values,medium
6043,market_segment,Offline TA/TO,NA,missing_NA_string,missing_values,medium
74374,market_segment,Groups,,missing_empty_string,missing_values,medium
70146,market_segment,Online TA,NA,missing_NA_string,missing_values,medium
41603,market_segment,Direct,,missing_empty_string,missing_values,medium
47493,market_segment,Online TA,,missing_empty_string,missing_values,medium
20628,market_segment,Corporate,NA,missing_NA_string,missing_values,medium
74246,market_segment,Groups,,missing_empty_string,missing_values,medium
28538,market_segment,Groups, ,missing_whitespace,missing_values,medium
109784,market_segment,Direct, ,missing_whitespace,missing_values,medium
60972,market_segment,Groups,,missing_empty_string,missing_values,medium
