row_index,column,original_value,injected_value,error_type,error_family,noise_level
83626,country,ITA,,missing_empty_string,missing_values,high
37624,country,ROU,NA,missing_NA_string,missing_values,high
5122,country,PRT,unknown,missing_unknown_string,missing_values,high
103341,country,FRA,,missing_nan,missing_values,high
103880,country,BRA, ,missing_whitespace,missing_values,high
78875,country,ITA,N/A,missing_N/A_string,missing_values,high
96237,country,DZA,,missing_empty_string,missing_values,high
86806,country,CHE,unknown,missing_unknown_string,missing_values,high
8533,country,PRT, ,missing_whitespace,missing_values,high
77358,country,PRT,NA,missing_NA_string,missing_values,high
14567,country,PRT,N/A,missing_N/A_string,missing_values,high
44990,country,DEU,unknown,missing_unknown_string,missing_values,high
12254,country,ESP,,missing_nan,missing_values,high
4217,country,PRT,N/A,missing_N/A_string,missing_values,high
15656,country,PRT,N/A,missing_N/A_string,missing_values,high
74610,country,PRT,,missing_empty_string,missing_values,high
72640,country,BEL,,missing_empty_string,missing_values,high
3986,country,PRT,N/A,missing_N/A_string,missing_values,high
30949,country,PRT,unknown,missing_unknown_string,missing_values,high
94281,country,GBR,NA,missing_NA_string,missing_values,high
3842,country,PRT,,missing_nan,missing_values,high
109236,country,NLD,unknown,missing_unknown_string,missing_values,high
33727,country,PRT,,missing_empty_string,missing_values,high
49416,country,ITA,,missing_nan,missing_values,high
17334,country,GBR,,missing_empty_string,missing_values,high
75399,country,PRT,unknown,missing_unknown_string,missing_values,high
30121,country,GBR,unknown,missing_unknown_string,missing_values,high
76295,country,PRT,,missing_empty_string,missing_values,high
96285,country,PRT,N/A,missing_N/A_string,missing_values,high
43111,country,RUS, ,missing_whitespace,missing_values,high
116906,country,AUT,unknown,missing_unknown_string,missing_values,high
103286,country,PRT,unknown,missing_unknown_string,missing_values,high
89245,country,GBR,,missing_nan,missing_values,high
70609,country,PRT,,missing_empty_string,missing_values,high
44960,country,DEU,,missing_nan,missing_values,high
11481,country,DEU, ,missing_whitespace,missing_values,high
118829,country,FRA,NA,missing_NA_string,missing_values,high
48190,country,PRT,NA,missing_NA_string,missing_values,high
9144,country,PRT,N/A,missing_N/A_string,missing_values,high
17973,country,PRT,N/A,missing_N/A_string,missing_values,high
50054,country,POL,,missing_nan,missing_values,high
44877,country,PRT, ,missing_whitespace,missing_values,high
100869,country,CHE,NA,missing_NA_string,missing_values,high
90444,country,USA, ,missing_whitespace,missing_values,high
75521,country,PRT,unknown,missing_unknown_string,missing_values,high
31809,country,SWE,unknown,missing_unknown_string,missing_values,high
17135,country,ESP,unknown,missing_unknown_string,missing_values,high
49610,country,BRA, ,missing_whitespace,missing_values,high
63214,country,PRT,,missing_empty_string,missing_values,high
109362,country,GBR,,missing_empty_string,missing_values,high
11818,country,PRT,unknown,missing_unknown_string,missing_values,high
12207,country,PRT,,missing_empty_string,missing_values,high
97097,country,FRA,unknown,missing_unknown_string,missing_values,high
44842,country,PRT,,missing_nan,missing_values,high
95779,country,PRT, ,missing_whitespace,missing_values,high
87131,country,POL,NA,missing_NA_string,missing_values,high
45874,country,MEX,,missing_nan,missing_values,high
73016,country,FRA,N/A,missing_N/A_string,missing_values,high
13699,country,PRT,,missing_empty_string,missing_values,high
74971,country,PRT,,missing_empty_string,missing_values,high
13897,country,PRT,NA,missing_NA_string,missing_values,high
49785,country,PRT,N/A,missing_N/A_string,missing_values,high
88360,country,FRA,,missing_nan,missing_values,high
60598,country,PRT,,missing_nan,missing_values,high
92960,country,PRT,NA,missing_NA_string,missing_values,high
22108,country,PRT,NA,missing_NA_string,missing_values,high
51049,country,PRT,N/A,missing_N/A_string,missing_values,high
93442,country,PRT,unknown,missing_unknown_string,missing_values,high
34129,country,CHN,N/A,missing_N/A_string,missing_values,high
82659,country,PRT,,missing_nan,missing_values,high
23678,country,BRA, ,missing_whitespace,missing_values,high
21163,country,PRT,unknown,missing_unknown_string,missing_values,high
101112,country,FRA,,missing_nan,missing_values,high
76148,country,PRT,unknown,missing_unknown_string,missing_values,high
118323,country,ESP, ,missing_whitespace,missing_values,high
62902,country,PRT,N/A,missing_N/A_string,missing_values,high
30050,country,PRT,unknown,missing_unknown_string,missing_values,high
38490,country,DNK, ,missing_whitespace,missing_values,high
4289,country,PRT, ,missing_whitespace,missing_values,high
47785,country,GBR, ,missing_whitespace,missing_values,high
115343,country,CZE,,missing_empty_string,missing_values,high
1767,country,PRT,,missing_nan,missing_values,high
101,country,FRA,N/A,missing_N/A_string,missing_values,high
13652,country,PRT,unknown,missing_unknown_string,missing_values,high
22095,country,PRT,N/A,missing_N/A_string,missing_values,high
60248,country,PRT,,missing_empty_string,missing_values,high
24326,country,GBR, ,missing_whitespace,missing_values,high
107871,country,BRA,NA,missing_NA_string,missing_values,high
19363,country,PRT,unknown,missing_unknown_string,missing_values,high
113998,country,PRT,N/A,missing_N/A_string,missing_values,high
75952,country,PRT, ,missing_whitespace,missing_values,high
7272,country,PRT,unknown,missing_unknown_string,missing_values,high
113144,country,BEL,N/A,missing_N/A_string,missing_values,high
93946,country,CHE, ,missing_whitespace,missing_values,high
5839,country,PRT,,missing_nan,missing_values,high
105721,country,ESP,unknown,missing_unknown_string,missing_values,high
71414,country,ITA,N/A,missing_N/A_string,missing_values,high
77510,country,GBR,unknown,missing_unknown_string,missing_values,high
29873,country,PRT,,missing_empty_string,missing_values,high
58756,country,PRT,N/A,missing_N/A_string,missing_values,high
35896,country,PRT,,missing_empty_string,missing_values,high
68670,country,PRT,,missing_nan,missing_values,high
49248,country,GRC,N/A,missing_N/A_string,missing_values,high
16699,country,PRT,,missing_nan,missing_values,high
30057,country,ROU,,missing_nan,missing_values,high
40284,country,PRT,N/A,missing_N/A_string,missing_values,high
29187,country,PRT, ,missing_whitespace,missing_values,high
19642,country,ESP,unknown,missing_unknown_string,missing_values,high
21491,country,PRT,,missing_nan,missing_values,high
52518,country,PRT,,missing_nan,missing_values,high
36445,country,FRA,NA,missing_NA_string,missing_values,high
95812,country,AUT,NA,missing_NA_string,missing_values,high
93557,country,GBR,,missing_nan,missing_values,high
30547,country,PRT,,missing_empty_string,missing_values,high
68600,country,PRT,,missing_nan,missing_values,high
115180,country,CN,N/A,missing_N/A_string,missing_values,high
12035,country,IRL,N/A,missing_N/A_string,missing_values,high
55783,country,PRT,NA,missing_NA_string,missing_values,high
99084,country,ESP,N/A,missing_N/A_string,missing_values,high
101501,country,GBR,,missing_empty_string,missing_values,high
70337,country,AUT, ,missing_whitespace,missing_values,high
82960,country,PRT,,missing_nan,missing_values,high
103385,country,FRA,N/A,missing_N/A_string,missing_values,high
71345,country,IRL,,missing_empty_string,missing_values,high
23721,country,DEU,NA,missing_NA_string,missing_values,high
31198,country,ESP,N/A,missing_N/A_string,missing_values,high
56417,country,FRA,N/A,missing_N/A_string,missing_values,high
70890,country,PRT, ,missing_whitespace,missing_values,high
49193,country,PRT,N/A,missing_N/A_string,missing_values,high
61305,country,ITA,,missing_empty_string,missing_values,high
60510,country,BRA,N/A,missing_N/A_string,missing_values,high
52452,country,PRT,N/A,missing_N/A_string,missing_values,high
14984,country,PRT, ,missing_whitespace,missing_values,high
64136,country,PRT,N/A,missing_N/A_string,missing_values,high
31590,country,PRT, ,missing_whitespace,missing_values,high
60772,country,ITA,N/A,missing_N/A_string,missing_values,high
35596,country,SWE,N/A,missing_N/A_string,missing_values,high
89225,country,FRA,,missing_empty_string,missing_values,high
51448,country,PRT,,missing_empty_string,missing_values,high
79464,country,PRT,,missing_nan,missing_values,high
74380,country,PRT,N/A,missing_N/A_string,missing_values,high
8096,country,PRT, ,missing_whitespace,missing_values,high
33451,country,GBR,,missing_nan,missing_values,high
47460,country,PRT, ,missing_whitespace,missing_values,high
95201,country,FRA, ,missing_whitespace,missing_values,high
16844,country,CN,NA,missing_NA_string,missing_values,high
110829,country,DEU,,missing_empty_string,missing_values,high
11624,country,ITA,N/A,missing_N/A_string,missing_values,high
11720,country,PRT, ,missing_whitespace,missing_values,high
79088,country,POL,,missing_nan,missing_values,high
23995,country,PRT,NA,missing_NA_string,missing_values,high
98552,country,BRA,,missing_nan,missing_values,high
94439,country,FRA,N/A,missing_N/A_string,missing_values,high
103310,country,DEU,,missing_nan,missing_values,high
35458,country,DEU,,missing_empty_string,missing_values,high
112595,country,DEU,unknown,missing_unknown_string,missing_values,high
113293,country,FRA,unknown,missing_unknown_string,missing_values,high
40253,country,ITA,,missing_empty_string,missing_values,high
71806,country,PRT,N/A,missing_N/A_string,missing_values,high
40439,country,ITA,,missing_empty_string,missing_values,high
108707,country,FRA,N/A,missing_N/A_string,missing_values,high
70908,country,PRT,,missing_nan,missing_values,high
101704,country,PRT,unknown,missing_unknown_string,missing_values,high
111293,country,FRA,,missing_nan,missing_values,high
68657,country,PRT,N/A,missing_N/A_string,missing_values,high
50063,country,POL,NA,missing_NA_string,missing_values,high
43787,country,FRA,,missing_empty_string,missing_values,high
1388,country,PRT,N/A,missing_N/A_string,missing_values,high
36524,country,GBR,,missing_nan,missing_values,high
100912,country,DEU,N/A,missing_N/A_string,missing_values,high
20035,country,PRT,N/A,missing_N/A_string,missing_values,high
23695,country,DEU,NA,missing_NA_string,missing_values,high
47892,country,PRT,NA,missing_NA_string,missing_values,high
95768,country,DEU,NA,missing_NA_string,missing_values,high
107779,country,USA, ,missing_whitespace,missing_values,high
14593,country,PRT,unknown,missing_unknown_string,missing_values,high
23289,country,DEU,,missing_nan,missing_values,high
44477,country,PRT,,missing_empty_string,missing_values,high
22340,country,ESP,,missing_nan,missing_values,high
3798,country,PRT,,missing_empty_string,missing_values,high
80429,country,PRT,unknown,missing_unknown_string,missing_values,high
107014,country,CHE, ,missing_whitespace,missing_values,high
54743,country,FRA,NA,missing_NA_string,missing_values,high
96068,country,DEU,unknown,missing_unknown_string,missing_values,high
25948,country,PRT,NA,missing_NA_string,missing_values,high
93882,country,NLD,NA,missing_NA_string,missing_values,high
114493,country,FRA,unknown,missing_unknown_string,missing_values,high
116293,country,GBR,,missing_empty_string,missing_values,high
70950,country,PRT,,missing_empty_string,missing_values,high
7997,country,PRT,,missing_nan,missing_values,high
100597,country,ITA,,missing_empty_string,missing_values,high
46877,country,GBR,,missing_nan,missing_values,high
55743,country,PRT,unknown,missing_unknown_string,missing_values,high
7866,country,GBR, ,missing_whitespace,missing_values,high
84765,country,ESP,NA,missing_NA_string,missing_values,high
111086,country,DEU,N/A,missing_N/A_string,missing_values,high
74070,country,PRT,,missing_empty_string,missing_values,high
74349,country,PRT,,missing_nan,missing_values,high
108157,country,IRL,N/A,missing_N/A_string,missing_values,high
111044,country,FRA,,missing_nan,missing_values,high
93675,country,PRT, ,missing_whitespace,missing_values,high
104280,country,DEU,,missing_empty_string,missing_values,high
87145,country,FRA,unknown,missing_unknown_string,missing_values,high
73048,country,DEU,,missing_empty_string,missing_values,high
74724,country,PRT,,missing_nan,missing_values,high
74995,country,PRT,N/A,missing_N/A_string,missing_values,high
8303,country,PRT,,missing_empty_string,missing_values,high
65071,country,RUS,NA,missing_NA_string,missing_values,high
53929,country,ITA,,missing_empty_string,missing_values,high
91890,country,PRT, ,missing_whitespace,missing_values,high
8716,country,PRT,N/A,missing_N/A_string,missing_values,high
101085,country,ESP,unknown,missing_unknown_string,missing_values,high
90545,country,PRT,N/A,missing_N/A_string,missing_values,high
33910,country,GBR, ,missing_whitespace,missing_values,high
21016,country,PRT,NA,missing_NA_string,missing_values,high
92824,country,PRT, ,missing_whitespace,missing_values,high
93558,country,DEU, ,missing_whitespace,missing_values,high
115466,country,DEU, ,missing_whitespace,missing_values,high
112678,country,VEN,unknown,missing_unknown_string,missing_values,high
77599,country,USA, ,missing_whitespace,missing_values,high
17942,country,PRT,unknown,missing_unknown_string,missing_values,high
91070,country,DEU,,missing_empty_string,missing_values,high
96614,country,PRT,,missing_nan,missing_values,high
9510,country,ESP,,missing_empty_string,missing_values,high
33454,country,PRT,N/A,missing_N/A_string,missing_values,high
55261,country,GBR,,missing_nan,missing_values,high
63491,country,PRT,,missing_empty_string,missing_values,high
101625,country,ITA,N/A,missing_N/A_string,missing_values,high
61053,country,PRT,,missing_empty_string,missing_values,high
69858,country,PRT,unknown,missing_unknown_string,missing_values,high
4097,country,PRT, ,missing_whitespace,missing_values,high
23358,country,BEL,,missing_nan,missing_values,high
83246,country,PRT,N/A,missing_N/A_string,missing_values,high
108310,country,FRA,unknown,missing_unknown_string,missing_values,high
72835,country,FRA,,missing_nan,missing_values,high
62134,country,ITA,unknown,missing_unknown_string,missing_values,high
17685,country,GBR,N/A,missing_N/A_string,missing_values,high
10888,country,PRT,N/A,missing_N/A_string,missing_values,high
89701,country,FRA,,missing_nan,missing_values,high
96606,country,ESP,NA,missing_NA_string,missing_values,high
30238,country,PRT,NA,missing_NA_string,missing_values,high
1054,country,IRL,,missing_nan,missing_values,high
26753,country,GBR,unknown,missing_unknown_string,missing_values,high
109992,country,GBR,N/A,missing_N/A_string,missing_values,high
109182,country,FRA, ,missing_whitespace,missing_values,high
71382,country,PRT,,missing_nan,missing_values,high
77601,country,DEU,unknown,missing_unknown_string,missing_values,high
40533,country,PRT,N/A,missing_N/A_string,missing_values,high
2699,country,PRT,N/A,missing_N/A_string,missing_values,high
43769,country,FRA,,missing_empty_string,missing_values,high
79850,country,PRT,unknown,missing_unknown_string,missing_values,high
57143,country,PRT,,missing_empty_string,missing_values,high
84885,country,CHE,unknown,missing_unknown_string,missing_values,high
95011,country,NLD,NA,missing_NA_string,missing_values,high
82279,country,PRT,NA,missing_NA_string,missing_values,high
17015,country,FRA,N/A,missing_N/A_string,missing_values,high
27611,country,USA,,missing_nan,missing_values,high
38046,country,GBR,NA,missing_NA_string,missing_values,high
74523,country,PRT,,missing_empty_string,missing_values,high
52200,country,PRT, ,missing_whitespace,missing_values,high
179,country,PRT,NA,missing_NA_string,missing_values,high
25920,country,NLD,,missing_nan,missing_values,high
75356,country,PRT,,missing_nan,missing_values,high
52514,country,PRT, ,missing_whitespace,missing_values,high
7774,country,PRT,,missing_nan,missing_values,high
24173,country,FRA,,missing_nan,missing_values,high
31295,country,DEU,,missing_empty_string,missing_values,high
50924,country,AUT,,missing_empty_string,missing_values,high
80040,country,PER,,missing_nan,missing_values,high
13922,country,, ,missing_whitespace,missing_values,high
27822,country,GBR,,missing_nan,missing_values,high
113673,country,ITA,unknown,missing_unknown_string,missing_values,high
108092,country,NLD, ,missing_whitespace,missing_values,high
77766,country,PRT,N/A,missing_N/A_string,missing_values,high
30318,country,DEU,,missing_nan,missing_values,high
57857,country,AUT,unknown,missing_unknown_string,missing_values,high
39214,country,GBR,,missing_empty_string,missing_values,high
15927,country,PRT,NA,missing_NA_string,missing_values,high
54431,country,IRL,,missing_empty_string,missing_values,high
75416,country,PRT,unknown,missing_unknown_string,missing_values,high
109164,country,RUS,N/A,missing_N/A_string,missing_values,high
45629,country,PRT,,missing_nan,missing_values,high
3268,country,BEL,NA,missing_NA_string,missing_values,high
20671,country,PRT,unknown,missing_unknown_string,missing_values,high
5368,country,PRT, ,missing_whitespace,missing_values,high
101589,country,BEL, ,missing_whitespace,missing_values,high
40385,country,PRT,,missing_nan,missing_values,high
11039,country,PRT, ,missing_whitespace,missing_values,high
15601,country,PRT,N/A,missing_N/A_string,missing_values,high
77466,country,PRT,unknown,missing_unknown_string,missing_values,high
95498,country,DEU,NA,missing_NA_string,missing_values,high
46206,country,ESP,N/A,missing_N/A_string,missing_values,high
73495,country,GBR,,missing_empty_string,missing_values,high
2254,country,PRT,N/A,missing_N/A_string,missing_values,high
9934,country,PRT,,missing_empty_string,missing_values,high
12622,country,PRT,NA,missing_NA_string,missing_values,high
55508,country,FRA,NA,missing_NA_string,missing_values,high
55359,country,PRT, ,missing_whitespace,missing_values,high
53118,country,PRT,N/A,missing_N/A_string,missing_values,high
94584,country,FRA,N/A,missing_N/A_string,missing_values,high
72149,country,USA,,missing_empty_string,missing_values,high
67456,country,POL,NA,missing_NA_string,missing_values,high
111169,country,DEU,NA,missing_NA_string,missing_values,high
70565,country,FRA,unknown,missing_unknown_string,missing_values,high
85020,country,ESP,,missing_empty_string,missing_values,high
74412,country,PRT,,missing_nan,missing_values,high
60765,country,CHN,N/A,missing_N/A_string,missing_values,high
109659,country,FRA,unknown,missing_unknown_string,missing_values,high
25858,country,GBR,unknown,missing_unknown_string,missing_values,high
92673,country,GBR,unknown,missing_unknown_string,missing_values,high
75181,country,PRT,NA,missing_NA_string,missing_values,high
106664,country,DEU,,missing_empty_string,missing_values,high
79905,country,PRT,N/A,missing_N/A_string,missing_values,high
5218,country,PRT,,missing_nan,missing_values,high
61556,country,DEU, ,missing_whitespace,missing_values,high
3361,country,PRT,unknown,missing_unknown_string,missing_values,high
80918,country,PRT,N/A,missing_N/A_string,missing_values,high
45314,country,PRT,,missing_empty_string,missing_values,high
93853,country,PRT,,missing_empty_string,missing_values,high
102316,country,PRT, ,missing_whitespace,missing_values,high
85338,country,FRA,,missing_nan,missing_values,high
105772,country,PRT,,missing_nan,missing_values,high
45661,country,PRT,NA,missing_NA_string,missing_values,high
111380,country,FRA,,missing_empty_string,missing_values,high
9354,country,PRT,unknown,missing_unknown_string,missing_values,high
80953,country,GBR,,missing_nan,missing_values,high
27065,country,PRT,unknown,missing_unknown_string,missing_values,high
108179,country,GBR,unknown,missing_unknown_string,missing_values,high
112000,country,PRT,,missing_empty_string,missing_values,high
68113,country,PRT,N/A,missing_N/A_string,missing_values,high
32945,country,PRT,unknown,missing_unknown_string,missing_values,high
95428,country,FRA, ,missing_whitespace,missing_values,high
47587,country,PRT,unknown,missing_unknown_string,missing_values,high
71307,country,PRT, ,missing_whitespace,missing_values,high
33142,country,PRT,,missing_nan,missing_values,high
25260,country,PRT,N/A,missing_N/A_string,missing_values,high
12610,country,PRT,unknown,missing_unknown_string,missing_values,high
65244,country,PRT,,missing_empty_string,missing_values,high
13465,country,ESP,,missing_empty_string,missing_values,high
107556,country,FRA,,missing_nan,missing_values,high
96837,country,IRN, ,missing_whitespace,missing_values,high
94825,country,FRA, ,missing_whitespace,missing_values,high
56919,country,GBR,,missing_nan,missing_values,high
112999,country,PRT,,missing_empty_string,missing_values,high
65005,country,IRN,NA,missing_NA_string,missing_values,high
82982,country,PRT, ,missing_whitespace,missing_values,high
35473,country,PRT,unknown,missing_unknown_string,missing_values,high
13696,country,IRL, ,missing_whitespace,missing_values,high
83475,country,PRT,unknown,missing_unknown_string,missing_values,high
42480,country,FRA,N/A,missing_N/A_string,missing_values,high
20719,country,PRT,,missing_empty_string,missing_values,high
94943,country,BEL,N/A,missing_N/A_string,missing_values,high
45437,country,ISR,NA,missing_NA_string,missing_values,high
87680,country,FRA, ,missing_whitespace,missing_values,high
43872,country,PRT,NA,missing_NA_string,missing_values,high
50653,country,PRT,unknown,missing_unknown_string,missing_values,high
14420,country,,,missing_empty_string,missing_values,high
876,country,PRT,unknown,missing_unknown_string,missing_values,high
50819,country,DEU,NA,missing_NA_string,missing_values,high
86900,country,FRA,NA,missing_NA_string,missing_values,high
68226,country,PRT,unknown,missing_unknown_string,missing_values,high
85168,country,FRA,NA,missing_NA_string,missing_values,high
118331,country,CHN,,missing_nan,missing_values,high
74305,country,PRT,NA,missing_NA_string,missing_values,high
2081,country,DEU, ,missing_whitespace,missing_values,high
49230,country,ESP, ,missing_whitespace,missing_values,high
85062,country,PRT,N/A,missing_N/A_string,missing_values,high
9997,country,PRT,N/A,missing_N/A_string,missing_values,high
94517,country,CN,,missing_empty_string,missing_values,high
24187,country,GBR,unknown,missing_unknown_string,missing_values,high
54525,country,PRT,N/A,missing_N/A_string,missing_values,high
2638,country,PRT,,missing_nan,missing_values,high
52871,country,PRT, ,missing_whitespace,missing_values,high
109996,country,GBR, ,missing_whitespace,missing_values,high
39478,country,PRT,,missing_nan,missing_values,high
1793,country,PRT,NA,missing_NA_string,missing_values,high
29961,country,RUS,unknown,missing_unknown_string,missing_values,high
666,country,PRT,unknown,missing_unknown_string,missing_values,high
11836,country,GBR,,missing_empty_string,missing_values,high
82339,country,PRT,,missing_nan,missing_values,high
109977,country,FRA, ,missing_whitespace,missing_values,high
23404,country,PRT, ,missing_whitespace,missing_values,high
93893,country,GBR,unknown,missing_unknown_string,missing_values,high
95777,country,ITA,N/A,missing_N/A_string,missing_values,high
111151,country,FRA,unknown,missing_unknown_string,missing_values,high
110168,country,POL,NA,missing_NA_string,missing_values,high
111467,country,MLT,unknown,missing_unknown_string,missing_values,high
84510,country,PRT,,missing_empty_string,missing_values,high
113169,country,NLD,,missing_nan,missing_values,high
84478,country,BRA,,missing_empty_string,missing_values,high
12377,country,USA,,missing_empty_string,missing_values,high
118858,country,SWE,,missing_empty_string,missing_values,high
85664,country,ESP,NA,missing_NA_string,missing_values,high
36145,country,PRT,,missing_nan,missing_values,high
30939,country,GBR,NA,missing_NA_string,missing_values,high
68022,country,AUT,NA,missing_NA_string,missing_values,high
95453,country,DEU,,missing_empty_string,missing_values,high
44041,country,PRT,NA,missing_NA_string,missing_values,high
26665,country,PRT,unknown,missing_unknown_string,missing_values,high
78662,country,PRT,NA,missing_NA_string,missing_values,high
87281,country,DEU,,missing_nan,missing_values,high
95927,country,USA,unknown,missing_unknown_string,missing_values,high
70222,country,PRT,N/A,missing_N/A_string,missing_values,high
97640,country,BEL,NA,missing_NA_string,missing_values,high
50708,country,PRT,,missing_nan,missing_values,high
49506,country,PRT,,missing_nan,missing_values,high
107133,country,GBR,,missing_nan,missing_values,high
46798,country,PRT, ,missing_whitespace,missing_values,high
91493,country,BEL,,missing_empty_string,missing_values,high
71395,country,PRT,NA,missing_NA_string,missing_values,high
26265,country,IRL,unknown,missing_unknown_string,missing_values,high
99267,country,CHN,N/A,missing_N/A_string,missing_values,high
59229,country,EST,,missing_nan,missing_values,high
40773,country,ESP, ,missing_whitespace,missing_values,high
72290,country,PRT,,missing_empty_string,missing_values,high
12374,country,IRL,unknown,missing_unknown_string,missing_values,high
54740,country,ITA,unknown,missing_unknown_string,missing_values,high
103500,country,FRA,N/A,missing_N/A_string,missing_values,high
4472,country,PRT,,missing_nan,missing_values,high
8403,country,PRT,N/A,missing_N/A_string,missing_values,high
71557,country,ITA,,missing_empty_string,missing_values,high
2117,country,IRL, ,missing_whitespace,missing_values,high
30772,country,PRT,unknown,missing_unknown_string,missing_values,high
101959,country,FRA,unknown,missing_unknown_string,missing_values,high
100024,country,ROU,unknown,missing_unknown_string,missing_values,high
10327,country,PRT,,missing_empty_string,missing_values,high
26008,country,BEL,,missing_nan,missing_values,high
98916,country,PRT,N/A,missing_N/A_string,missing_values,high
116080,country,DEU,N/A,missing_N/A_string,missing_values,high
110356,country,CHE, ,missing_whitespace,missing_values,high
72737,country,ITA,N/A,missing_N/A_string,missing_values,high
39900,country,CN,unknown,missing_unknown_string,missing_values,high
18284,country,DEU,NA,missing_NA_string,missing_values,high
65576,country,PRT,,missing_nan,missing_values,high
16713,country,PRT,,missing_nan,missing_values,high
95552,country,CN,NA,missing_NA_string,missing_values,high
19321,country,ESP,,missing_nan,missing_values,high
73591,country,USA,N/A,missing_N/A_string,missing_values,high
107077,country,PRT,NA,missing_NA_string,missing_values,high
23291,country,FRA,,missing_empty_string,missing_values,high
36140,country,GBR,N/A,missing_N/A_string,missing_values,high
39575,country,PRT,unknown,missing_unknown_string,missing_values,high
45816,country,PRT,,missing_nan,missing_values,high
72194,country,PRT,NA,missing_NA_string,missing_values,high
46497,country,PRT, ,missing_whitespace,missing_values,high
80651,country,PRT,,missing_empty_string,missing_values,high
119183,country,GBR,unknown,missing_unknown_string,missing_values,high
77841,country,ITA,NA,missing_NA_string,missing_values,high
4964,country,GBR,,missing_empty_string,missing_values,high
117193,country,GBR, ,missing_whitespace,missing_values,high
64524,country,PRT,NA,missing_NA_string,missing_values,high
74237,country,PRT, ,missing_whitespace,missing_values,high
16458,country,PRT,N/A,missing_N/A_string,missing_values,high
75156,country,PRT,unknown,missing_unknown_string,missing_values,high
36930,country,PRT,unknown,missing_unknown_string,missing_values,high
26030,country,PRT, ,missing_whitespace,missing_values,high
58331,country,PRT,N/A,missing_N/A_string,missing_values,high
36417,country,IRL, ,missing_whitespace,missing_values,high
72968,country,PRT,,missing_nan,missing_values,high
99326,country,ITA,NA,missing_NA_string,missing_values,high
72191,country,PRT,NA,missing_NA_string,missing_values,high
66807,country,PRT,,missing_nan,missing_values,high
111268,country,FRA, ,missing_whitespace,missing_values,high
62938,country,PRT,unknown,missing_unknown_string,missing_values,high
93058,country,CHN,unknown,missing_unknown_string,missing_values,high
14464,country,,N/A,missing_N/A_string,missing_values,high
2238,country,PRT,N/A,missing_N/A_string,missing_values,high
81071,country,PRT,NA,missing_NA_string,missing_values,high
61292,country,ITA,unknown,missing_unknown_string,missing_values,high
31458,country,FRA, ,missing_whitespace,missing_values,high
54071,country,PRT,,missing_empty_string,missing_values,high
54616,country,PRT,NA,missing_NA_string,missing_values,high
42137,country,ITA,,missing_nan,missing_values,high
75628,country,PRT, ,missing_whitespace,missing_values,high
50615,country,FRA,N/A,missing_N/A_string,missing_values,high
99960,country,DEU,N/A,missing_N/A_string,missing_values,high
12114,country,ESP,,missing_empty_string,missing_values,high
62055,country,ITA,,missing_nan,missing_values,high
100777,country,IRL,unknown,missing_unknown_string,missing_values,high
74643,country,PRT, ,missing_whitespace,missing_values,high
97013,country,FRA,NA,missing_NA_string,missing_values,high
16945,country,CHE,unknown,missing_unknown_string,missing_values,high
34775,country,IRL,N/A,missing_N/A_string,missing_values,high
30411,country,IRL,N/A,missing_N/A_string,missing_values,high
4516,country,PRT,,missing_empty_string,missing_values,high
50524,country,IRL,N/A,missing_N/A_string,missing_values,high
33350,country,GBR,,missing_nan,missing_values,high
38300,country,UKR,,missing_empty_string,missing_values,high
32754,country,GBR,NA,missing_NA_string,missing_values,high
34210,country,PRT,,missing_empty_string,missing_values,high
26113,country,PRT, ,missing_whitespace,missing_values,high
42425,country,ESP,,missing_nan,missing_values,high
91589,country,PRT, ,missing_whitespace,missing_values,high
88913,country,POL,,missing_nan,missing_values,high
62704,country,PRT, ,missing_whitespace,missing_values,high
625,country,PRT,NA,missing_NA_string,missing_values,high
63641,country,GBR, ,missing_whitespace,missing_values,high
82469,country,ESP,N/A,missing_N/A_string,missing_values,high
41114,country,PRT,NA,missing_NA_string,missing_values,high
11060,country,PRT,,missing_nan,missing_values,high
91886,country,BRA,NA,missing_NA_string,missing_values,high
88491,country,DEU,N/A,missing_N/A_string,missing_values,high
99690,country,DEU, ,missing_whitespace,missing_values,high
88932,country,FRA,,missing_empty_string,missing_values,high
34056,country,DEU,,missing_nan,missing_values,high
106286,country,PRT,,missing_empty_string,missing_values,high
3297,country,PRT,,missing_empty_string,missing_values,high
31668,country,ESP, ,missing_whitespace,missing_values,high
26180,country,IRL,,missing_nan,missing_values,high
117495,country,AUT, ,missing_whitespace,missing_values,high
15265,country,PRT,,missing_nan,missing_values,high
62887,country,BEL,unknown,missing_unknown_string,missing_values,high
20642,country,PRT,NA,missing_NA_string,missing_values,high
60071,country,PRT,,missing_nan,missing_values,high
41923,country,ESP,N/A,missing_N/A_string,missing_values,high
28120,country,AUT,unknown,missing_unknown_string,missing_values,high
65463,country,PRT, ,missing_whitespace,missing_values,high
39157,country,GBR,,missing_empty_string,missing_values,high
25252,country,IRL,N/A,missing_N/A_string,missing_values,high
26528,country,PRT,N/A,missing_N/A_string,missing_values,high
67829,country,PRT,NA,missing_NA_string,missing_values,high
56882,country,PRT, ,missing_whitespace,missing_values,high
19932,country,PRT,NA,missing_NA_string,missing_values,high
71165,country,PRT,NA,missing_NA_string,missing_values,high
33712,country,PRT,N/A,missing_N/A_string,missing_values,high
31801,country,ESP, ,missing_whitespace,missing_values,high
56454,country,PRT, ,missing_whitespace,missing_values,high
